time	Tran2.TRAN.Vout
1.00294388198887696E-6	-1.93107816434097601E-1
1.00294467981651048E-6	-1.73462864136613626E-1
1.00294575961233656E-6	-1.47778100448217931E-1
1.00294734089935367E-6	-1.12293957631627306E-1
1.00294982884901174E-6	-6.24269002287713537E-2
1.00295419466966207E-6	4.08937152795917047E-3
1.00296024175409237E-6	4.55648176818093642E-2
1.00296670230109397E-6	2.18065867185662388E-2
1.00297343525507632E-6	-6.96615075053258437E-2
1.00297730712545929E-6	-1.46186882280045949E-1
1.00298229932754568E-6	-2.57592758847631753E-1
1.00298675117042957E-6	-3.58275943152197973E-1
1.00299197268917140E-6	-4.61787270848296938E-1
1.00299861170467941E-6	-5.46927811585202051E-1
1.00300532988284474E-6	-5.60277119141155922E-1
1.00301252292853826E-6	-4.85601041853853133E-1
1.00301290090083328E-6	-4.79067452929449100E-1
1.00301400904586147E-6	-4.58967321305441356E-1
1.00301421682305403E-6	-4.54957645785972353E-1
1.00301484015463260E-6	-4.42647147960621279E-1
1.00301671014936744E-6	-4.02544864370416011E-1
1.00301942451800996E-6	-3.36941213612053136E-1
1.00301963390803950E-6	-3.31530424482208819E-1
1.00301989867606878E-6	-3.24657062176307898E-1
1.00302069298015661E-6	-3.03678202778281126E-1
1.00302133183912145E-6	-2.86439418358425879E-1
1.00302217221495482E-6	-2.63328991869900531E-1
1.00302304951656573E-6	-2.38748257382725582E-1
1.00302400096583644E-6	-2.11663262015758402E-1
1.00302573396536365E-6	-1.61577658375292321E-1
1.00302735437018620E-6	-1.14318378804718357E-1
1.00302839727565019E-6	-8.39323070509227520E-2
1.00302931789760974E-6	-5.72766136037176299E-2
1.00303002539876740E-6	-3.69625368761479756E-2
1.00303085058216990E-6	-1.35264379983923733E-2
1.00303168874472082E-6	9.92864425826013530E-3
1.00303284586950570E-6	4.15926551034253489E-2
1.00303454751106891E-6	8.62885941990271732E-2
1.00303731593886525E-6	1.52943235883616446E-1
1.00304207384498723E-6	2.44692834914340329E-1
1.00304942942828679E-6	3.16291792666562754E-1
1.00305613479516365E-6	3.00762333070664178E-1
1.00306275773420062E-6	2.16108374263389624E-1
