optIter	freq	dB(S(2,1))[0, ::]
51	1.08099999999999996E9	7.66017819712520609E0
51	1.08200000000000007E9	7.59094899927083411E0
51	1.08299999999999996E9	7.52163133822824737E0
51	1.08400000000000007E9	7.45223579237861333E0
51	1.08499999999999996E9	7.38277261449957756E0
51	1.08599999999999985E9	7.31325173718230737E0
51	1.08700000000000019E9	7.24368277840785524E0
51	1.08799999999999986E9	7.17407504738900226E0
51	1.08899999999999997E9	7.10443755042040692E0
51	1.09000000000000008E9	7.03477899681411056E0
51	1.09099999999999997E9	6.96510780515516714E0
51	1.09200000000000008E9	6.89543210937960893E0
51	1.09299999999999997E9	6.82575976493348513E0
51	1.09400000000000008E9	6.75609835525064817E0
51	1.09499999999999997E9	6.68645519766248331E0
51	1.09599999999999986E9	6.61683735008812235E0
51	1.09699999999999998E9	6.54725161702925806E0
51	1.09800000000000009E9	6.47770455592963579E0
51	1.09899999999999998E9	6.40820248338465071E0
51	1.10000000000000009E9	6.33875148135596334E0
51	1.10099999999999998E9	6.26935740319799706E0
51	1.10199999999999987E9	6.20002587984294617E0
51	1.10299999999999998E9	6.13076232577855684E0
51	1.10400000000000009E9	6.06157194494279850E0
51	1.10499999999999998E9	5.99245973660349041E0
51	1.10599999999999987E9	5.92343050113739356E0
51	1.10699999999999998E9	5.85448884567363059E0
51	1.10800000000000010E9	5.78563918972642721E0
51	1.10899999999999999E9	5.71688577062391445E0
51	1.10999999999999988E9	5.64823264896726407E0
51	1.11099999999999999E9	5.57968371384507744E0
51	1.11200000000000010E9	5.51124268807761197E0
51	1.11299999999999999E9	5.44291313323305559E0
51	1.11400000000000010E9	5.37469845462336160E0
51	1.11499999999999999E9	5.30660190619322680E0
51	1.11600000000000010E9	5.23862659514789542E0
51	1.11699999999999999E9	5.17077548678810572E0
51	1.11799999999999988E9	5.10305140884238728E0
51	1.11900000000000022E9	5.03545705599544746E0
51	1.11999999999999988E9	4.96799499420620272E0
51	1.12100000000000000E9	4.90066766483160432E0
51	1.12200000000000011E9	4.83347738876736965E0
51	1.12300000000000000E9	4.76642637044030781E0
51	1.12400000000000011E9	4.69951670169373159E0
51	1.12500000000000000E9	4.63275036555401343E0
51	1.12599999999999989E9	4.56612923984224572E0
51	1.12700000000000000E9	4.49965510092567822E0
51	1.12799999999999989E9	4.43332962693016874E0
51	1.12900000000000000E9	4.36715440137301414E0
51	1.13000000000000012E9	4.30113091626016431E0
51	1.13099999999999978E9	4.23526057533585654E0
51	1.13200000000000012E9	4.16954469719911369E0
51	1.13300000000000001E9	4.10398451823091559E0
51	1.13399999999999990E9	4.03858119558846518E0
51	1.13500000000000001E9	3.97333580996522784E0
51	1.13599999999999990E9	3.90824936832429159E0
51	1.13700000000000001E9	3.84332280662119663E0
51	1.13799999999999990E9	3.77855699230213915E0
51	1.13900000000000001E9	3.71395272680144028E0
51	1.14000000000000012E9	3.64951074802858066E0
51	1.14100000000000001E9	3.58523173264293149E0
51	1.14199999999999990E9	3.52111629829175810E0
51	1.14300000000000002E9	3.45716500588989106E0
51	1.14400000000000013E9	3.39337836168593254E0
51	1.14500000000000002E9	3.32975681932952527E0
51	1.14599999999999991E9	3.26630078186917583E0
51	1.14700000000000002E9	3.20301060364915635E0
51	1.14800000000000013E9	3.13988659222998567E0
51	1.14900000000000002E9	3.07692901011254394E0
51	1.14999999999999991E9	3.01413807651887256E0
51	1.15100000000000002E9	2.95151396912168718E0
51	1.15199999999999991E9	2.88905682558647170E0
51	1.15300000000000002E9	2.82676674520629856E0
51	1.15400000000000014E9	2.76464379038339736E0
51	1.15500000000000003E9	2.70268798814394806E0
51	1.15599999999999992E9	2.64089933156567547E0
51	1.15700000000000003E9	2.57927778104912875E0
51	1.15799999999999992E9	2.51782326579998506E0
51	1.15900000000000003E9	2.45653568496027663E0
51	1.15999999999999992E9	2.39541490896533027E0
51	1.16100000000000003E9	2.33446078068673657E0
51	1.16200000000000014E9	2.27367311655457716E0
51	1.16299999999999981E9	2.21305170775622839E0
51	1.16400000000000015E9	2.15259632124296640E0
51	1.16500000000000004E9	2.09230670077627678E0
51	1.16599999999999993E9	2.03218256798707753E0
51	1.16700000000000004E9	1.97222362328782141E0
51	1.16799999999999993E9	1.91242954680830501E0
51	1.16900000000000004E9	1.85279999933852824E0
51	1.16999999999999993E9	1.79333462315492032E0
51	1.17099999999999982E9	1.73403304289421367E0
51	1.17200000000000015E9	1.67489486631137496E0
51	1.17300000000000004E9	1.61591968516483186E0
51	1.17399999999999993E9	1.55710707585958197E0
51	1.17500000000000004E9	1.49845660020312299E0
51	1.17599999999999993E9	1.43996780615341957E0
51	1.17700000000000005E9	1.38164022845308465E0
51	1.17799999999999994E9	1.32347338927212599E0
51	1.17900000000000005E9	1.26546679887513891E0
51	1.18000000000000016E9	1.20761995620790508E0
51	1.18099999999999983E9	1.14993234945367973E0
51	1.18199999999999994E9	1.09240345665514171E0
51	1.18300000000000005E9	1.03503274619446595E0
51	1.18399999999999994E9	9.77819677354889905E-1
51	1.18500000000000005E9	9.20763700821060382E-1
51	1.18599999999999994E9	8.63864259144961899E-1
51	1.18700000000000006E9	8.07120787223818681E-1
51	1.18799999999999994E9	7.50532712760527687E-1
51	1.18900000000000006E9	6.94099456675620452E-1
51	1.18999999999999995E9	6.37820433532752062E-1
51	1.19100000000000006E9	5.81695051958305775E-1
51	1.19199999999999995E9	5.25722714983998962E-1
51	1.19300000000000006E9	4.69902820488897532E-1
51	1.19400000000000017E9	4.14234761487962189E-1
51	1.19499999999999984E9	3.58717926505486417E-1
51	1.19599999999999995E9	3.03351699919085460E-1
51	1.19700000000000006E9	2.48135462263534823E-1
51	1.19799999999999995E9	1.93068590525959749E-1
51	1.19900000000000007E9	1.38150458477730709E-1
51	1.19999999999999996E9	8.33804369118496069E-2
51	1.20100000000000007E9	2.87578939600524830E-2
51	1.20199999999999996E9	-2.57178046551468054E-2
51	1.20299999999999985E9	-8.00472954107174317E-2
51	1.20400000000000018E9	-1.34231216678933363E-1
51	1.20500000000000007E9	-1.88270208539362960E-1
51	1.20599999999999996E9	-2.42164912524744302E-1
51	1.20700000000000007E9	-2.95915971424934821E-1
51	1.20799999999999996E9	-3.49524029091066213E-1
51	1.20900000000000007E9	-4.02989730197317630E-1
51	1.20999999999999996E9	-4.56313720093296560E-1
51	1.21099999999999985E9	-5.09496644588045111E-1
51	1.21200000000000019E9	-5.62539149803688687E-1
51	1.21299999999999986E9	-6.15441881983736927E-1
51	1.21399999999999997E9	-6.68205487368044881E-1
51	1.21500000000000008E9	-7.20830611963541923E-1
51	1.21599999999999997E9	-7.73317901482447390E-1
51	1.21700000000000008E9	-8.25668001180423161E-1
51	1.21799999999999997E9	-8.77881555642318645E-1
51	1.21900000000000008E9	-9.29959208775596835E-1
51	1.21999999999999997E9	-9.81901603596136496E-1
51	1.22099999999999986E9	-1.03370938212258756E0
51	1.22199999999999998E9	-1.08538318531652433E0
51	1.22300000000000009E9	-1.13692365289431208E0
51	1.22399999999999998E9	-1.18833142327903296E0
51	1.22500000000000009E9	-1.23960713348448692E0
51	1.22599999999999998E9	-1.29075141903348478E0
51	1.22699999999999987E9	-1.34176491381825436E0
51	1.22799999999999998E9	-1.39264825007905468E0
51	1.22900000000000009E9	-1.44340205828193957E0
51	1.22999999999999998E9	-1.49402696704600180E0
51	1.23099999999999987E9	-1.54452360308240477E0
51	1.23199999999999998E9	-1.59489259110105919E0
51	1.23300000000000010E9	-1.64513455375905226E0
51	1.23399999999999999E9	-1.69525011159935235E0
51	1.23499999999999988E9	-1.74523988296648680E0
51	1.23599999999999999E9	-1.79510448397736133E0
51	1.23700000000000010E9	-1.84484452844833058E0
51	1.23799999999999999E9	-1.89446062783797076E0
51	1.23900000000000010E9	-1.94395339121566346E0
51	1.23999999999999999E9	-1.99332342520021633E0
51	1.24100000000000010E9	-2.04257133392619927E0
51	1.24199999999999999E9	-2.09169771899330481E0
51	1.24299999999999988E9	-2.14070317943378585E0
51	1.24400000000000022E9	-2.18958831165995926E0
51	1.24499999999999988E9	-2.23835370945322243E0
51	1.24600000000000000E9	-2.28699996391117288E0
51	1.24700000000000011E9	-2.33552766342636042E0
51	1.24800000000000000E9	-2.38393739366531454E0
51	1.24900000000000011E9	-2.43222973752536031E0
51	1.25000000000000000E9	-2.48040527510701914E0
51	1.25099999999999989E9	-2.52846458371450877E0
51	1.25200000000000000E9	-2.57640823781492045E0
51	1.25299999999999989E9	-2.62423680902076351E0
51	1.25400000000000000E9	-2.67195086607310373E0
51	1.25500000000000012E9	-2.71955097483788144E0
51	1.25599999999999978E9	-2.76703769826767498E0
51	1.25700000000000012E9	-2.81441159639421512E0
51	1.25800000000000001E9	-2.86167322633842680E0
51	1.25899999999999990E9	-2.90882314225428384E0
51	1.26000000000000001E9	-2.95586189538432897E0
51	1.26099999999999990E9	-3.00279003396099231E0
51	1.26200000000000001E9	-3.04960810329529552E0
51	1.26299999999999990E9	-3.09631664570090726E0
51	1.26400000000000001E9	-3.14291620051486253E0
51	1.26500000000000012E9	-3.18940730410480766E0
51	1.26600000000000001E9	-3.23579048983472095E0
51	1.26699999999999990E9	-3.28206628806536171E0
51	1.26800000000000002E9	-3.32823522621246992E0
51	1.26900000000000013E9	-3.37429782865096728E0
51	1.27000000000000002E9	-3.42025461679577347E0
51	1.27099999999999991E9	-3.46610610905228977E0
51	1.27200000000000002E9	-3.51185282083334593E0
51	1.27300000000000013E9	-3.55749526458531529E0
51	1.27400000000000002E9	-3.60303394974615188E0
51	1.27499999999999991E9	-3.64846938278627064E0
51	1.27600000000000002E9	-3.69380206718787996E0
51	1.27699999999999991E9	-3.73903250347145466E0
51	1.27800000000000002E9	-3.78416118918390865E0
51	1.27900000000000014E9	-3.82918861890929030E0
51	1.28000000000000003E9	-3.87411528429326291E0
51	1.28099999999999992E9	-3.91894167401228977E0
51	1.28199999999999981E9	-3.96366827380925812E0
51	1.28300000000000014E9	-4.00829556651588703E0
51	1.28400000000000003E9	-4.05282403200135466E0
51	1.28499999999999992E9	-4.09725414725581238E0
51	1.28600000000000003E9	-4.14158638635255993E0
51	1.28699999999999992E9	-4.18582122045283356E0
51	1.28800000000000003E9	-4.22995911786477841E0
51	1.28900000000000015E9	-4.27400054398910534E0
51	1.29000000000000004E9	-4.31794596139047293E0
51	1.29099999999999993E9	-4.36179582975482916E0
51	1.29199999999999982E9	-4.40555060594752845E0
51	1.29300000000000015E9	-4.44921074398267802E0
51	1.29400000000000004E9	-4.49277669507541422E0
51	1.29499999999999993E9	-4.53624890762876287E0
51	1.29599999999999982E9	-4.57962782724047468E0
51	1.29699999999999993E9	-4.62291389673988817E0
51	1.29800000000000004E9	-4.66610755618865092E0
51	1.29899999999999993E9	-4.70920924287505827E0
51	1.30000000000000004E9	-4.75221939136609706E0
51	1.30099999999999993E9	-4.79513843349124613E0
51	1.30200000000000005E9	-4.83796679836696075E0
51	1.30300000000000016E9	-4.88070491239999260E0
51	1.30400000000000005E9	-4.92335319932678050E0
51	1.30500000000000016E9	-4.96591208018804053E0
51	1.30599999999999983E9	-5.00838197337349023E0
51	1.30699999999999994E9	-5.05076329463745122E0
51	1.30800000000000027E9	-5.09305645709738997E0
51	1.30899999999999994E9	-5.13526187124316458E0
51	1.31000000000000005E9	-5.17737994497574316E0
51	1.31099999999999994E9	-5.21941108361002915E0
51	1.31199999999999983E9	-5.26135568987662250E0
51	1.31300000000000017E9	-5.30321416395447898E0
51	1.31400000000000006E9	-5.34498690347792493E0
51	1.31499999999999995E9	-5.38667430356290478E0
51	1.31600000000000006E9	-5.42827675680461397E0
51	1.31699999999999973E9	-5.46979465329275971E0
51	1.31800000000000006E9	-5.51122838064328313E0
51	1.31900000000000017E9	-5.55257832400555884E0
51	1.31999999999999984E9	-5.59384486606471754E0
51	1.32099999999999995E9	-5.63502838708733655E0
51	1.32199999999999984E9	-5.67612926489785252E0
51	1.32299999999999995E9	-5.71714787492541010E0
51	1.32400000000000007E9	-5.75808459019689600E0
51	1.32499999999999996E9	-5.79893978136785027E0
51	1.32600000000000007E9	-5.83971381674247869E0
51	1.32699999999999996E9	-5.88040706225559084E0
51	1.32800000000000007E9	-5.92101988152996661E0
51	1.32900000000000018E9	-5.96155263585905626E0
51	1.33000000000000007E9	-6.00200568424164604E0
51	1.33099999999999996E9	-6.04237938338433445E0
51	1.33199999999999985E9	-6.08267408773147000E0
51	1.33300000000000018E9	-6.12289014946295840E0
51	1.33400000000000007E9	-6.16302791851419673E0
51	1.33499999999999996E9	-6.20308774260757723E0
51	1.33599999999999985E9	-6.24306996724401042E0
51	1.33699999999999997E9	-6.28297493572788923E0
51	1.33800000000000008E9	-6.32280298918411710E0
51	1.33899999999999997E9	-6.36255446657082135E0
51	1.34000000000000008E9	-6.40222970470177444E0
51	1.34099999999999997E9	-6.44182903823232067E0
51	1.34199999999999986E9	-6.48135279971183920E0
51	1.34300000000000019E9	-6.52080131958031650E0
51	1.34400000000000008E9	-6.56017492617868925E0
51	1.34499999999999997E9	-6.59947394577684854E0
51	1.34599999999999986E9	-6.63869870256345962E0
51	1.34699999999999998E9	-6.67784951869673726E0
51	1.34800000000000009E9	-6.71692671428590415E0
51	1.34899999999999998E9	-6.75593060742507046E0
51	1.35000000000000009E9	-6.79486151419145479E0
51	1.35099999999999998E9	-6.83371974868054988E0
51	1.35199999999999987E9	-6.87250562300023127E0
51	1.35300000000000020E9	-6.91121944730146609E0
51	1.35400000000000009E9	-6.94986152976925009E0
51	1.35499999999999998E9	-6.98843217666602001E0
51	1.35599999999999987E9	-7.02693169231867198E0
51	1.35699999999999976E9	-7.06536037915279547E0
51	1.35800000000000010E9	-7.10371853769029471E0
51	1.35899999999999999E9	-7.14200646657532445E0
51	1.35999999999999988E9	-7.18022446257685498E0
51	1.36099999999999999E9	-7.21837282061297891E0
51	1.36199999999999988E9	-7.25645183375829195E0
51	1.36299999999999999E9	-7.29446179325601385E0
51	1.36400000000000010E9	-7.33240298853140704E0
51	1.36499999999999999E9	-7.37027570721062286E0
51	1.36600000000000010E9	-7.40808023511692859E0
51	1.36699999999999977E9	-7.44581685632257262E0
51	1.36800000000000010E9	-7.48348585310868941E0
51	1.36900000000000022E9	-7.52108750601410136E0
51	1.36999999999999988E9	-7.55862209384592632E0
51	1.37100000000000000E9	-7.59608989367331588E0
51	1.37199999999999989E9	-7.63349118085784628E0
51	1.37300000000000000E9	-7.67082622905245426E0
51	1.37400000000000011E9	-7.70809531023706640E0
51	1.37500000000000000E9	-7.74529869469847654E0
51	1.37599999999999989E9	-7.78243665106451310E0
51	1.37700000000000000E9	-7.81950944630915679E0
51	1.37800000000000011E9	-7.85651734577226257E0
51	1.37900000000000000E9	-7.89346061316091419E0
51	1.38000000000000012E9	-7.93033951056425224E0
51	1.38099999999999978E9	-7.96715429846458800E0
51	1.38199999999999990E9	-8.00390523575263835E0
51	1.38300000000000023E9	-8.04059257974983055E0
51	1.38399999999999990E9	-8.07721658618928373E0
51	1.38500000000000001E9	-8.11377750925796271E0
51	1.38599999999999990E9	-8.15027560159274245E0
51	1.38700000000000001E9	-8.18671111428695752E0
51	1.38800000000000012E9	-8.22308429692453657E0
51	1.38900000000000001E9	-8.25939539756835828E0
51	1.39000000000000012E9	-8.29564466277990853E0
51	1.39100000000000001E9	-8.33183233762630060E0
51	1.39199999999999990E9	-8.36795866569766744E0
51	1.39300000000000024E9	-8.40402388911954823E0
51	1.39400000000000013E9	-8.44002824855063594E0
51	1.39500000000000002E9	-8.47597198320251977E0
51	1.39599999999999991E9	-8.51185533085857671E0
51	1.39699999999999980E9	-8.54767852786325122E0
51	1.39800000000000013E9	-8.58344180915653077E0
51	1.39900000000000002E9	-8.61914540826417941E0
51	1.39999999999999991E9	-8.65478955731873256E0
51	1.40100000000000002E9	-8.69037448706946059E0
51	1.40199999999999991E9	-8.72590042688363887E0
51	1.40300000000000002E9	-8.76136760477232457E0
51	1.40400000000000014E9	-8.79677624739150943E0
51	1.40500000000000003E9	-8.83212658003904494E0
51	1.40599999999999992E9	-8.86741882669365999E0
51	1.40699999999999981E9	-8.90265321000280174E0
51	1.40800000000000014E9	-8.93782995128824176E0
51	1.40900000000000003E9	-8.97294927057782665E0
51	1.40999999999999992E9	-9.00801138659902811E0
51	1.41100000000000003E9	-9.04301651678681040E0
51	1.41199999999999992E9	-9.07796487731195256E0
51	1.41300000000000003E9	-9.11285668306023666E0
51	1.41400000000000015E9	-9.14769214767130201E0
51	1.41500000000000004E9	-9.18247148352047127E0
51	1.41599999999999993E9	-9.21719490175532030E0
51	1.41699999999999982E9	-9.25186261228529361E0
51	1.41800000000000015E9	-9.28647482380280564E0
51	1.41900000000000004E9	-9.32103174377788513E0
51	1.41999999999999993E9	-9.35553357847395439E0
51	1.42099999999999982E9	-9.38998053296881174E0
51	1.42199999999999993E9	-9.42437281114272807E0
51	1.42300000000000004E9	-9.45871061570461436E0
51	1.42399999999999993E9	-9.49299414818857912E0
51	1.42500000000000004E9	-9.52722360895738341E0
51	1.42599999999999993E9	-9.56139919723941212E0
51	1.42700000000000005E9	-9.59552111110030914E0
51	1.42800000000000016E9	-9.62958954748460982E0
51	1.42900000000000005E9	-9.66360470218869239E0
51	1.43000000000000016E9	-9.69756676990358102E0
51	1.43099999999999983E9	-9.73147594420270501E0
51	1.43199999999999994E9	-9.76533241755105763E0
51	1.43300000000000027E9	-9.79913638132531162E0
51	1.43399999999999994E9	-9.83288802580702281E0
51	1.43500000000000005E9	-9.86658754019698314E0
51	1.43599999999999994E9	-9.90023511262388212E0
51	1.43699999999999983E9	-9.93383093015631680E0
51	1.43800000000000017E9	-9.96737517879536306E0
51	1.43900000000000006E9	-1.00008680434994424E1
51	1.43999999999999995E9	-1.00343097081749044E1
51	1.44100000000000006E9	-1.00677003557127498E1
51	1.44199999999999973E9	-1.01010401679528883E1
51	1.44300000000000006E9	-1.01343293257287104E1
51	1.44400000000000017E9	-1.01675680088577325E1
51	1.44499999999999984E9	-1.02007563961485781E1
51	1.44599999999999995E9	-1.02338946654130658E1
51	1.44699999999999984E9	-1.02669829934709256E1
51	1.44799999999999995E9	-1.03000215561608610E1
51	1.44900000000000007E9	-1.03330105283428675E1
51	1.44999999999999996E9	-1.03659500838969354E1
51	1.45100000000000007E9	-1.03988403957550424E1
51	1.45199999999999996E9	-1.04316816358814357E1
51	1.45300000000000007E9	-1.04644739752914040E1
51	1.45400000000000018E9	-1.04972175840627990E1
51	1.45500000000000007E9	-1.05299126313248070E1
51	1.45599999999999996E9	-1.05625592852938421E1
51	1.45699999999999985E9	-1.05951577132494967E1
51	1.45800000000000018E9	-1.06277080815592107E1
51	1.45900000000000007E9	-1.06602105556749804E1
51	1.45999999999999996E9	-1.06926653001537320E1
51	1.46099999999999985E9	-1.07250724786479057E1
51	1.46199999999999997E9	-1.07574322539207001E1
51	1.46300000000000008E9	-1.07897447878473951E1
51	1.46399999999999997E9	-1.08220102414246178E1
51	1.46500000000000008E9	-1.08542287747869848E1
51	1.46599999999999997E9	-1.08864005471863479E1
51	1.46699999999999986E9	-1.09185257170215322E1
51	1.46800000000000019E9	-1.09506044418362425E1
51	1.46900000000000008E9	-1.09826368783276829E1
51	1.46999999999999997E9	-1.10146231823461771E1
51	1.47099999999999986E9	-1.10465635089070657E1
51	1.47199999999999998E9	-1.10784580121959442E1
51	1.47300000000000009E9	-1.11103068455698040E1
51	1.47399999999999998E9	-1.11421101615672846E1
51	1.47500000000000009E9	-1.11738681119145133E1
51	1.47599999999999998E9	-1.12055808475305008E1
51	1.47699999999999987E9	-1.12372485185283444E1
51	1.47800000000000020E9	-1.12688712742201336E1
51	1.47900000000000009E9	-1.13004492631365849E1
51	1.47999999999999998E9	-1.13319826330175388E1
51	1.48099999999999987E9	-1.13634715308158185E1
51	1.48199999999999976E9	-1.13949161027222190E1
51	1.48300000000000010E9	-1.14263164941415640E1
51	1.48399999999999999E9	-1.14576728497263769E1
51	1.48499999999999988E9	-1.14889853133657827E1
51	1.48599999999999999E9	-1.15202540281870247E1
51	1.48699999999999988E9	-1.15514791365826763E1
51	1.48799999999999999E9	-1.15826607801885828E1
51	1.48900000000000010E9	-1.16137990999074714E1
51	1.48999999999999999E9	-1.16448942359107743E1
51	1.49100000000000010E9	-1.16759463276268804E1
51	1.49199999999999977E9	-1.17069555137821979E1
51	1.49300000000000010E9	-1.17379219323618145E1
51	1.49400000000000022E9	-1.17688457206533648E1
51	1.49499999999999988E9	-1.17997270152240086E1
51	1.49600000000000000E9	-1.18305659519421136E1
51	1.49699999999999989E9	-1.18613626659769267E1
51	1.49800000000000000E9	-1.18921172918001683E1
51	1.49900000000000011E9	-1.19228299631837098E1
51	1.50000000000000000E9	-1.19535008132375964E1


