optIter	freq	dB(S(1,1))[0, ::]
51	1.04400000000000004E9	-6.41058461652098455E0
51	1.04499999999999993E9	-6.25235403887359009E0
51	1.04599999999999982E9	-6.09912862864070782E0
51	1.04700000000000015E9	-5.95070337203506838E0
51	1.04800000000000004E9	-5.80688488342198283E0
51	1.04899999999999993E9	-5.66749047993674449E0
51	1.05000000000000004E9	-5.53234735151659862E0
51	1.05099999999999993E9	-5.40129181346504339E0
51	1.05200000000000005E9	-5.27416863339976061E0
51	1.05299999999999994E9	-5.15083042216076947E0
51	1.05400000000000005E9	-5.03113708289193973E0
51	1.05500000000000016E9	-4.91495531071429781E0
51	1.05599999999999983E9	-4.80215813795085733E0
51	1.05699999999999994E9	-4.69262451969887273E0
51	1.05800000000000005E9	-4.58623895533845083E0
51	1.05899999999999994E9	-4.48289114270882294E0
51	1.06000000000000005E9	-4.38247566080541429E0
51	1.06099999999999994E9	-4.28489167871624232E0
51	1.06200000000000006E9	-4.19004268775256961E0
51	1.06299999999999994E9	-4.09783625470498691E0
51	1.06400000000000006E9	-4.00818379422374527E0
51	1.06499999999999995E9	-3.92100035793026969E0
51	1.06600000000000006E9	-3.83620443973566427E0
51	1.06699999999999995E9	-3.75371779458510302E0
51	1.06800000000000006E9	-3.67346527053374627E0
51	1.06900000000000017E9	-3.59537465209389717E0
51	1.06999999999999984E9	-3.51937651459825762E0
51	1.07099999999999995E9	-3.44540408778495566E0
51	1.07200000000000006E9	-3.37339312862354301E0
51	1.07299999999999995E9	-3.30328180216421297E0
51	1.07400000000000007E9	-3.23501056970461676E0
51	1.07499999999999996E9	-3.16852208398573199E0
51	1.07600000000000007E9	-3.10376109042713288E0
51	1.07699999999999996E9	-3.04067433448391444E0
51	1.07799999999999985E9	-2.97921047391656924E0
51	1.07900000000000018E9	-2.91931999657442098E0
51	1.08000000000000007E9	-2.86095514219178559E0
51	1.08099999999999996E9	-2.80406982875859700E0
51	1.08200000000000007E9	-2.74861958278780971E0
51	1.08299999999999996E9	-2.69456147303124816E0
51	1.08400000000000007E9	-2.64185404789277900E0
51	1.08499999999999996E9	-2.59045727583663599E0
51	1.08599999999999985E9	-2.54033248881422091E0
51	1.08700000000000019E9	-2.49144232848643643E0
51	1.08799999999999986E9	-2.44375069493456687E0
51	1.08899999999999997E9	-2.39722269792572984E0
51	1.09000000000000008E9	-2.35182461048477043E0
51	1.09099999999999997E9	-2.30752382438943959E0
51	1.09200000000000008E9	-2.26428880792310094E0
51	1.09299999999999997E9	-2.22208906550105212E0
51	1.09400000000000008E9	-2.18089509881653587E0
51	1.09499999999999997E9	-2.14067837024298990E0
51	1.09599999999999986E9	-2.10141126709334536E0
51	1.09699999999999998E9	-2.06306706805100681E0
51	1.09800000000000009E9	-2.02561991066288538E0
51	1.09899999999999998E9	-1.98904476030555033E0
51	1.10000000000000009E9	-1.95331738039533387E0
51	1.10099999999999998E9	-1.91841430394939438E0
51	1.10199999999999987E9	-1.88431280610503471E0
51	1.10299999999999998E9	-1.85099087787530658E0
51	1.10400000000000009E9	-1.81842720096678478E0
51	1.10499999999999998E9	-1.78660112353676803E0
51	1.10599999999999987E9	-1.75549263692142543E0
51	1.10699999999999998E9	-1.72508235331545823E0
51	1.10800000000000010E9	-1.69535148424496551E0
51	1.10899999999999999E9	-1.66628181996745228E0
51	1.10999999999999988E9	-1.63785570954297999E0
51	1.11099999999999999E9	-1.61005604179590311E0
51	1.11200000000000010E9	-1.58286622687327627E0
51	1.11299999999999999E9	-1.55627017861137884E0
51	1.11400000000000010E9	-1.53025229748191016E0
51	1.11499999999999999E9	-1.50479745417273070E0
51	1.11600000000000010E9	-1.47989097391870961E0
51	1.11699999999999999E9	-1.45551862111814834E0
51	1.11799999999999988E9	-1.43166658487676979E0
51	1.11900000000000022E9	-1.40832146480136333E0
51	1.11999999999999988E9	-1.38547025740146545E0
51	1.12100000000000000E9	-1.36310034306597916E0
51	1.12200000000000011E9	-1.34119947339515178E0
51	1.12300000000000000E9	-1.31975575902762743E0
51	1.12400000000000011E9	-1.29875765790430497E0
51	1.12500000000000000E9	-1.27819396396586105E0
51	1.12599999999999989E9	-1.25805379630117087E0
51	1.12700000000000000E9	-1.23832658845893295E0
51	1.12799999999999989E9	-1.21900207853904630E0
51	1.12900000000000000E9	-1.20007029916136987E0
51	1.13000000000000012E9	-1.18152156818476461E0
51	1.13099999999999978E9	-1.16334647952887482E0
51	1.13200000000000012E9	-1.14553589435175929E0
51	1.13300000000000001E9	-1.12808093262338294E0
51	1.13399999999999990E9	-1.11097296485160091E0
51	1.13500000000000001E9	-1.09420360422538510E0
51	1.13599999999999990E9	-1.07776469897871485E0
51	1.13700000000000001E9	-1.06164832494890082E0
51	1.13799999999999990E9	-1.04584677852124197E0
51	1.13900000000000001E9	-1.03035256974339906E0
51	1.14000000000000012E9	-1.01515841561452036E0
51	1.14100000000000001E9	-1.00025723372433961E0
51	1.14199999999999990E9	-9.85642136077180808E-1
51	1.14300000000000002E9	-9.71306423021378862E-1
51	1.14400000000000013E9	-9.57243577512706167E-1
51	1.14500000000000002E9	-9.43447259509209246E-1
51	1.14599999999999991E9	-9.29911300556274156E-1
51	1.14700000000000002E9	-9.16629698586861963E-1
51	1.14800000000000013E9	-9.03596612817168143E-1
51	1.14900000000000002E9	-8.90806358933551223E-1
51	1.14999999999999991E9	-8.78253404336716770E-1
51	1.15100000000000002E9	-8.65932363536932925E-1
51	1.15199999999999991E9	-8.53837993818819641E-1
51	1.15300000000000002E9	-8.41965190918311812E-1
51	1.15400000000000014E9	-8.30308984931805227E-1
51	1.15500000000000003E9	-8.18864536284129585E-1
51	1.15599999999999992E9	-8.07627131861109859E-1
51	1.15700000000000003E9	-7.96592181364513596E-1
51	1.15799999999999992E9	-7.85755213559646215E-1
51	1.15900000000000003E9	-7.75111872911183397E-1
51	1.15999999999999992E9	-7.64657916093838708E-1
51	1.16100000000000003E9	-7.54389208764263319E-1
51	1.16200000000000014E9	-7.44301722420114054E-1
51	1.16299999999999981E9	-7.34391531257649355E-1
51	1.16400000000000015E9	-7.24654809264214173E-1
51	1.16500000000000004E9	-7.15087827336329696E-1
51	1.16599999999999993E9	-7.05686950447583694E-1
51	1.16700000000000004E9	-6.96448635002486327E-1
51	1.16799999999999993E9	-6.87369426225365476E-1
51	1.16900000000000004E9	-6.78445955596928663E-1
51	1.16999999999999993E9	-6.69674938445285051E-1
51	1.17099999999999982E9	-6.61053171543999429E-1
51	1.17200000000000015E9	-6.52577530861744748E-1
51	1.17300000000000004E9	-6.44244969245794241E-1
51	1.17399999999999993E9	-6.36052514362895760E-1
51	1.17500000000000004E9	-6.27997266584876090E-1
51	1.17599999999999993E9	-6.20076396923562978E-1
51	1.17700000000000005E9	-6.12287145105623232E-1
51	1.17799999999999994E9	-6.04626817678721906E-1
51	1.17900000000000005E9	-5.97092786135055231E-1
51	1.18000000000000016E9	-5.89682485141537072E-1
51	1.18099999999999983E9	-5.82393410831516523E-1
51	1.18199999999999994E9	-5.75223119074577838E-1
51	1.18300000000000005E9	-5.68169223902193021E-1
51	1.18399999999999994E9	-5.61229395894955196E-1
51	1.18500000000000005E9	-5.54401360653999031E-1
51	1.18599999999999994E9	-5.47682897333293983E-1
51	1.18700000000000006E9	-5.41071837188717986E-1
51	1.18799999999999994E9	-5.34566062172972867E-1
51	1.18900000000000006E9	-5.28163503597740647E-1
51	1.18999999999999995E9	-5.21862140811924036E-1
51	1.19100000000000006E9	-5.15659999910100986E-1
51	1.19199999999999995E9	-5.09555152531823907E-1
51	1.19300000000000006E9	-5.03545714601399652E-1
51	1.19400000000000017E9	-4.97629845220116351E-1
51	1.19499999999999984E9	-4.91805745510104053E-1
51	1.19599999999999995E9	-4.86071657505396093E-1
51	1.19700000000000006E9	-4.80425863098387662E-1
51	1.19799999999999995E9	-4.74866683013237001E-1
51	1.19900000000000007E9	-4.69392475770453199E-1
51	1.19999999999999996E9	-4.64001636749056257E-1
51	1.20100000000000007E9	-4.58692597201391905E-1
51	1.20199999999999996E9	-4.53463823341535122E-1
51	1.20299999999999985E9	-4.48313815484985234E-1
51	1.20400000000000018E9	-4.43241107129551448E-1
51	1.20500000000000007E9	-4.38244264148158713E-1
51	1.20599999999999996E9	-4.33321883943341124E-1
51	1.20700000000000007E9	-4.28472594666700868E-1
51	1.20799999999999996E9	-4.23695054452602982E-1
51	1.20900000000000007E9	-4.18987950633526385E-1
51	1.20999999999999996E9	-4.14349999043224138E-1
51	1.21099999999999985E9	-4.09779943279105563E-1
51	1.21200000000000019E9	-4.05276554034501224E-1
51	1.21299999999999986E9	-4.00838628408278463E-1
51	1.21399999999999997E9	-3.96464989280636004E-1
51	1.21500000000000008E9	-3.92154484618393262E-1
51	1.21599999999999997E9	-3.87905986927119439E-1
51	1.21700000000000008E9	-3.83718392634677707E-1
51	1.21799999999999997E9	-3.79590621445166976E-1
51	1.21900000000000008E9	-3.75521615869345338E-1
51	1.21999999999999997E9	-3.71510340601540268E-1
51	1.22099999999999986E9	-3.67555781993376973E-1
51	1.22199999999999998E9	-3.63656947573816014E-1
51	1.22300000000000009E9	-3.59812865478378807E-1
51	1.22399999999999998E9	-3.56022583999075559E-1
51	1.22500000000000009E9	-3.52285171090266491E-1
51	1.22599999999999998E9	-3.48599713910457520E-1
51	1.22699999999999987E9	-3.44965318328477188E-1
51	1.22799999999999998E9	-3.41381108530998922E-1
51	1.22900000000000009E9	-3.37846226559625507E-1
51	1.22999999999999998E9	-3.34359831895817727E-1
51	1.23099999999999987E9	-3.30921101061728073E-1
51	1.23199999999999998E9	-3.27529227205742046E-1
51	1.23300000000000010E9	-3.24183419726381805E-1
51	1.23399999999999999E9	-3.20882903898362093E-1
51	1.23499999999999988E9	-3.17626920486167252E-1
51	1.23599999999999999E9	-3.14414725408517803E-1
51	1.23700000000000010E9	-3.11245589376153609E-1
51	1.23799999999999999E9	-3.08118797548219181E-1
51	1.23900000000000010E9	-3.05033649215468294E-1
51	1.23999999999999999E9	-3.01989457466289402E-1
51	1.24100000000000010E9	-2.98985548881423835E-1
51	1.24199999999999999E9	-2.96021263220558239E-1
51	1.24299999999999988E9	-2.93095953129909281E-1
51	1.24400000000000022E9	-2.90208983839535373E-1
51	1.24499999999999988E9	-2.87359732898911702E-1
51	1.24600000000000000E9	-2.84547589885073515E-1
51	1.24700000000000011E9	-2.81771956141330193E-1
51	1.24800000000000000E9	-2.79032244520458050E-1
51	1.24900000000000011E9	-2.76327879117178821E-1
51	1.25000000000000000E9	-2.73658295016797393E-1
51	1.25099999999999989E9	-2.71022938070254726E-1
51	1.25200000000000000E9	-2.68421264642461832E-1
51	1.25299999999999989E9	-2.65852741383739577E-1
51	1.25400000000000000E9	-2.63316845004971700E-1
51	1.25500000000000012E9	-2.60813062068367296E-1
51	1.25599999999999978E9	-2.58340888755589315E-1
51	1.25700000000000012E9	-2.55899830664048311E-1
51	1.25800000000000001E9	-2.53489402619783100E-1
51	1.25899999999999990E9	-2.51109128445190244E-1
51	1.26000000000000001E9	-2.48758540813708340E-1
51	1.26099999999999990E9	-2.46437180994360983E-1
51	1.26200000000000001E9	-2.44144598737930529E-1
51	1.26299999999999990E9	-2.41880352045741898E-1
51	1.26400000000000001E9	-2.39644007013471771E-1
51	1.26500000000000012E9	-2.37435137667733187E-1
51	1.26600000000000001E9	-2.35253325776176414E-1
51	1.26699999999999990E9	-2.33098160686905898E-1
51	1.26800000000000002E9	-2.30969239211557564E-1
51	1.26900000000000013E9	-2.28866165401271715E-1
51	1.27000000000000002E9	-2.26788550452819271E-1
51	1.27099999999999991E9	-2.24736012524125695E-1
51	1.27200000000000002E9	-2.22708176600213159E-1
51	1.27300000000000013E9	-2.20704674368733711E-1
51	1.27400000000000002E9	-2.18725144049813514E-1
51	1.27499999999999991E9	-2.16769230287541204E-1
51	1.27600000000000002E9	-2.14836584000371289E-1
51	1.27699999999999991E9	-2.12926862267822958E-1
51	1.27800000000000002E9	-2.11039728192276987E-1
51	1.27900000000000014E9	-2.09174850779721089E-1
51	1.28000000000000003E9	-2.07331904832075820E-1
51	1.28099999999999992E9	-2.05510570803546333E-1
51	1.28199999999999981E9	-2.03710534705677482E-1
51	1.28300000000000014E9	-2.01931488005393645E-1
51	1.28400000000000003E9	-2.00173127474153301E-1
51	1.28499999999999992E9	-1.98435155132710128E-1
51	1.28600000000000003E9	-1.96717278114116900E-1
51	1.28699999999999992E9	-1.95019208558415702E-1
51	1.28800000000000003E9	-1.93340663546365477E-1
51	1.28900000000000015E9	-1.91681364957554567E-1
51	1.29000000000000004E9	-1.90041039416670987E-1
51	1.29099999999999993E9	-1.88419418163640673E-1
51	1.29199999999999982E9	-1.86816236994171381E-1
51	1.29300000000000015E9	-1.85231236142539424E-1
51	1.29400000000000004E9	-1.83664160221181061E-1
51	1.29499999999999993E9	-1.82114758118947617E-1
51	1.29599999999999982E9	-1.80582782913972673E-1
51	1.29699999999999993E9	-1.79067991808529281E-1
51	1.29800000000000004E9	-1.77570146041227828E-1
51	1.29899999999999993E9	-1.76089010796913770E-1
51	1.30000000000000004E9	-1.74624355155987154E-1
51	1.30099999999999993E9	-1.73175952000541900E-1
51	1.30200000000000005E9	-1.71743577948609594E-1
51	1.30300000000000016E9	-1.70327013276061434E-1
51	1.30400000000000005E9	-1.68926041863421483E-1
51	1.30500000000000016E9	-1.67540451102177457E-1
51	1.30599999999999983E9	-1.66170031847643673E-1
51	1.30699999999999994E9	-1.64814578354728569E-1
51	1.30800000000000027E9	-1.63473888203734785E-1
51	1.30899999999999994E9	-1.62147762234201265E-1
51	1.31000000000000005E9	-1.60836004499563545E-1
51	1.31099999999999994E9	-1.59538422199502872E-1
51	1.31199999999999983E9	-1.58254825612932981E-1
51	1.31300000000000017E9	-1.56985028052115694E-1
51	1.31400000000000006E9	-1.55728845801567051E-1
51	1.31499999999999995E9	-1.54486098070099986E-1
51	1.31600000000000006E9	-1.53256606925969119E-1
51	1.31699999999999973E9	-1.52040197244485387E-1
51	1.31800000000000006E9	-1.50836696666852266E-1
51	1.31900000000000017E9	-1.49645935544657371E-1
51	1.31999999999999984E9	-1.48467746882390528E-1
51	1.32099999999999995E9	-1.47301966308233201E-1
51	1.32199999999999984E9	-1.46148432002174533E-1
51	1.32299999999999995E9	-1.45006984669440797E-1
51	1.32400000000000007E9	-1.43877467481403665E-1
51	1.32499999999999996E9	-1.42759726040498047E-1
51	1.32600000000000007E9	-1.41653608339755288E-1
51	1.32699999999999996E9	-1.40558964699375810E-1
51	1.32800000000000007E9	-1.39475647750994369E-1
51	1.32900000000000018E9	-1.38403512376651072E-1
51	1.33000000000000007E9	-1.37342415680578966E-1
51	1.33099999999999996E9	-1.36292216942076161E-1
51	1.33199999999999985E9	-1.35252777586123196E-1
51	1.33300000000000018E9	-1.34223961134817160E-1
51	1.33400000000000007E9	-1.33205633173616222E-1
51	1.33499999999999996E9	-1.32197661324887461E-1
51	1.33599999999999985E9	-1.31199915198090800E-1
51	1.33699999999999997E9	-1.30212266361126749E-1
51	1.33800000000000008E9	-1.29234588307509446E-1
51	1.33899999999999997E9	-1.28266756421295458E-1
51	1.34000000000000008E9	-1.27308647949253251E-1
51	1.34099999999999997E9	-1.26360141951238836E-1
51	1.34199999999999986E9	-1.25421119291133332E-1
51	1.34300000000000019E9	-1.24491462595348401E-1
51	1.34400000000000008E9	-1.23571056219914666E-1
51	1.34499999999999997E9	-1.22659786228751622E-1
51	1.34599999999999986E9	-1.21757540349980609E-1
51	1.34699999999999998E9	-1.20864207968845605E-1
51	1.34800000000000009E9	-1.19979680080269246E-1
51	1.34899999999999998E9	-1.19103849272954587E-1
51	1.35000000000000009E9	-1.18236609693123729E-1
51	1.35099999999999998E9	-1.17377857030316735E-1
51	1.35199999999999987E9	-1.16527488479791241E-1
51	1.35300000000000020E9	-1.15685402726978959E-1
51	1.35400000000000009E9	-1.14851499909107391E-1
51	1.35499999999999998E9	-1.14025681607895657E-1
51	1.35599999999999987E9	-1.13207850810059041E-1
51	1.35699999999999976E9	-1.12397911895697167E-1
51	1.35800000000000010E9	-1.11595770605955114E-1
51	1.35899999999999999E9	-1.10801334027400600E-1
51	1.35999999999999988E9	-1.10014510563719492E-1
51	1.36099999999999999E9	-1.09235209919964005E-1
51	1.36199999999999988E9	-1.08463343077888341E-1
51	1.36299999999999999E9	-1.07698822274296746E-1
51	1.36400000000000010E9	-1.06941560980543504E-1
51	1.36499999999999999E9	-1.06191473885523457E-1
51	1.36600000000000010E9	-1.05448476866641494E-1
51	1.36699999999999977E9	-1.04712486991784881E-1
51	1.36800000000000010E9	-1.03983422470901665E-1
51	1.36900000000000022E9	-1.03261202657223805E-1
51	1.36999999999999988E9	-1.02545748027773076E-1
51	1.37100000000000000E9	-1.01836980154626056E-1
51	1.37199999999999989E9	-1.01134821697302657E-1
51	1.37300000000000000E9	-1.00439196377765172E-1
51	1.37400000000000011E9	-9.97500289761043213E-2
51	1.37500000000000000E9	-9.90672452959957717E-2
51	1.37599999999999989E9	-9.83907721602751550E-2
51	1.37700000000000000E9	-9.77205373909576558E-2
51	1.37800000000000011E9	-9.70564697973267521E-2
51	1.37900000000000000E9	-9.63984991548213443E-2
51	1.38000000000000012E9	-9.57465561912139229E-2
51	1.38099999999999978E9	-9.51005725712028571E-2
51	1.38199999999999990E9	-9.44604808835933163E-2
51	1.38300000000000023E9	-9.38262146323135759E-2
51	1.38399999999999990E9	-9.31977082060662276E-2
51	1.38500000000000001E9	-9.25748968805265093E-2
51	1.38599999999999990E9	-9.19577167965294962E-2
51	1.38700000000000001E9	-9.13461049440491735E-2
51	1.38800000000000012E9	-9.07399991609868728E-2
51	1.38900000000000001E9	-9.01393381080915468E-2
51	1.39000000000000012E9	-8.95440612608370934E-2
51	1.39100000000000001E9	-8.89541088945897584E-2
51	1.39199999999999990E9	-8.83694220758754412E-2
51	1.39300000000000024E9	-8.77899426506996683E-2
51	1.39400000000000013E9	-8.72156132262029615E-2
51	1.39500000000000002E9	-8.66463771635270064E-2
51	1.39599999999999991E9	-8.60821785705334896E-2
51	1.39699999999999980E9	-8.55229622796481159E-2
51	1.39800000000000013E9	-8.49686738490231619E-2
51	1.39900000000000002E9	-8.44192595413356095E-2
51	1.39999999999999991E9	-8.38746663185716557E-2
51	1.40100000000000002E9	-8.33348418311949679E-2
51	1.40199999999999991E9	-8.27997344036085536E-2
51	1.40300000000000002E9	-8.22692930314637039E-2
51	1.40400000000000014E9	-8.17434673676120838E-2
51	1.40500000000000003E9	-8.12222077055443847E-2
51	1.40599999999999992E9	-8.07054649843300176E-2
51	1.40699999999999981E9	-8.01931907682284972E-2
51	1.40800000000000014E9	-7.96853372352662070E-2
51	1.40900000000000003E9	-7.91818571791401915E-2
51	1.40999999999999992E9	-7.86827039921444360E-2
51	1.41100000000000003E9	-7.81878316555865283E-2
51	1.41199999999999992E9	-7.76971947403182739E-2
51	1.41300000000000003E9	-7.72107483833625885E-2
51	1.41400000000000015E9	-7.67284482941431456E-2
51	1.41500000000000004E9	-7.62502507325732104E-2
51	1.41599999999999993E9	-7.57761125144259573E-2
51	1.41699999999999982E9	-7.53059909938798544E-2
51	1.41800000000000015E9	-7.48398440614645111E-2
51	1.41900000000000004E9	-7.43776301294386766E-2
51	1.41999999999999993E9	-7.39193081275091224E-2
51	1.42099999999999982E9	-7.34648375012492050E-2
51	1.42199999999999993E9	-7.30141781947906665E-2
51	1.42300000000000004E9	-7.25672906519183059E-2
51	1.42399999999999993E9	-7.21241358033353208E-2
51	1.42500000000000004E9	-7.16846750572561664E-2
51	1.42599999999999993E9	-7.12488703058325878E-2
51	1.42700000000000005E9	-7.08166839012510252E-2
51	1.42800000000000016E9	-7.03880786646535750E-2
51	1.42900000000000005E9	-6.99630178629698651E-2
51	1.43000000000000016E9	-6.95414652187107318E-2
51	1.43099999999999983E9	-6.91233848941675255E-2
51	1.43199999999999994E9	-6.87087414856658363E-2
51	1.43300000000000027E9	-6.82975000229059148E-2
51	1.43399999999999994E9	-6.78896259563075510E-2
51	1.43500000000000005E9	-6.74850851539299690E-2
51	1.43599999999999994E9	-6.70838438960533612E-2
51	1.43699999999999983E9	-6.66858688714099124E-2
51	1.43800000000000017E9	-6.62911271645572153E-2
51	1.43900000000000006E9	-6.58995862581613068E-2
51	1.43999999999999995E9	-6.55112140199005122E-2
51	1.44100000000000006E9	-6.51259787101146692E-2
51	1.44199999999999973E9	-6.47438489572071862E-2
51	1.44300000000000006E9	-6.43647937690031480E-2
51	1.44400000000000017E9	-6.39887825202232818E-2
51	1.44499999999999984E9	-6.36157849471528625E-2
51	1.44599999999999995E9	-6.32457711450771676E-2
51	1.44699999999999984E9	-6.28787115620802517E-2
51	1.44799999999999995E9	-6.25145769959667419E-2
51	1.44900000000000007E9	-6.21533385876295252E-2
51	1.44999999999999996E9	-6.17949678125433888E-2
51	1.45100000000000007E9	-6.14394364872185594E-2
51	1.45199999999999996E9	-6.10867167530538779E-2
51	1.45300000000000007E9	-6.07367810770626093E-2
51	1.45400000000000018E9	-6.03896022495627882E-2
51	1.45500000000000007E9	-6.00451533721352959E-2
51	1.45599999999999996E9	-5.97034078658736700E-2
51	1.45699999999999985E9	-5.93643394540926828E-2
51	1.45800000000000018E9	-5.90279221659556175E-2
51	1.45900000000000007E9	-5.86941303281599769E-2
51	1.45999999999999996E9	-5.83629385670678769E-2
51	1.46099999999999985E9	-5.80343217977785120E-2
51	1.46199999999999997E9	-5.77082552242391689E-2
51	1.46300000000000008E9	-5.73847143332268406E-2
51	1.46399999999999997E9	-5.70636748918635384E-2
51	1.46500000000000008E9	-5.67451129483703021E-2
51	1.46599999999999997E9	-5.64290048170299574E-2
51	1.46699999999999986E9	-5.61153270845581531E-2
51	1.46800000000000019E9	-5.58040566032162388E-2
51	1.46900000000000008E9	-5.54951704882896735E-2
51	1.46999999999999997E9	-5.51886461121974392E-2
51	1.47099999999999986E9	-5.48844611033621899E-2
51	1.47199999999999998E9	-5.45825933428688703E-2
51	1.47300000000000009E9	-5.42830209591218349E-2
51	1.47399999999999998E9	-5.39857223264818664E-2
51	1.47500000000000009E9	-5.36906760621906898E-2
51	1.47599999999999998E9	-5.33978610230120498E-2
51	1.47699999999999987E9	-5.31072563004595910E-2
51	1.47800000000000020E9	-5.28188412173803279E-2
51	1.47900000000000009E9	-5.25325953308347948E-2
51	1.47999999999999998E9	-5.22484984228114335E-2
51	1.48099999999999987E9	-5.19665304969974073E-2
51	1.48199999999999976E9	-5.16866717834510769E-2
51	1.48300000000000010E9	-5.14089027243749008E-2
51	1.48399999999999999E9	-5.11332039823757256E-2
51	1.48499999999999988E9	-5.08595564313492599E-2
51	1.48599999999999999E9	-5.05879411523373257E-2
51	1.48699999999999988E9	-5.03183394393843297E-2
51	1.48799999999999999E9	-5.00507327864068952E-2
51	1.48900000000000010E9	-4.97851028917894656E-2
51	1.48999999999999999E9	-4.95214316544300637E-2
51	1.49100000000000010E9	-4.92597011649882344E-2
51	1.49199999999999977E9	-4.89998937171159810E-2
51	1.49300000000000010E9	-4.87419917880958753E-2
51	1.49400000000000022E9	-4.84859780513090399E-2
51	1.49499999999999988E9	-4.82318353632841923E-2
51	1.49600000000000000E9	-4.79795467676724918E-2
51	1.49699999999999989E9	-4.77290954911398124E-2
51	1.49800000000000000E9	-4.74804649397376188E-2
51	1.49900000000000011E9	-4.72336386940866149E-2
51	1.50000000000000000E9	-4.69886005198618051E-2


