freq	stab_fact(S)
4.16899999999999959E9	9.53047464178223969E-1
4.16999999999999993E9	9.53043099757264578E-1
4.17100000000000026E9	9.53038736888853677E-1
4.17199999999999971E9	9.53034375511091447E-1
4.17300000000000004E9	9.53030015672642961E-1
4.17399999999999949E9	9.53025657350373301E-1
4.17499999999999982E9	9.53021300515445446E-1
4.17600000000000016E9	9.53016945198579535E-1
4.17699999999999960E9	9.53012591375188300E-1
4.17799999999999994E9	9.53008239043690608E-1
4.17900000000000027E9	9.53003888191206450E-1
4.17999999999999972E9	9.52999538817473990E-1
4.18100000000000005E9	9.52995190936840508E-1
4.18200000000000038E9	9.52990844518727265E-1
4.18299999999999983E9	9.52986499554301680E-1
4.18399999999999928E9	9.52982156047220030E-1
4.18500000000000050E9	9.52977814000890788E-1
4.18599999999999994E9	9.52973473413169181E-1
4.18699999999999939E9	9.52969134247733152E-1
4.18800000000000061E9	9.52964796518438106E-1
4.18900000000000006E9	9.52960460258614717E-1
4.18999999999999950E9	9.52956125405277632E-1
4.19100000000000072E9	9.52951791948107818E-1
4.19200000000000017E9	9.52947459925916185E-1
4.19299999999999962E9	9.52943129319342752E-1
4.19399999999999995E9	9.52938800087983218E-1
4.19500000000000028E9	9.52934472289373602E-1
4.19599999999999973E9	9.52930145881359003E-1
4.19700000000000006E9	9.52925820881330488E-1
4.19800000000000040E9	9.52921497221151448E-1
4.19899999999999984E9	9.52917174948351686E-1
4.20000000000000018E9	9.52912854058126157E-1
4.20100000000000051E9	9.52908534547026242E-1
4.20199999999999996E9	9.52904216401699422E-1
4.20300000000000029E9	9.52899899581780296E-1
4.20399999999999974E9	9.52895584141186092E-1
4.20500000000000007E9	9.52891270016442427E-1
4.20600000000000041E9	9.52886957267510404E-1
4.20699999999999985E9	9.52882645837416575E-1
4.20800000000000018E9	9.52878335748980732E-1
4.20899999999999963E9	9.52874026955311670E-1
4.20999999999999996E9	9.52869719503427426E-1
4.21100000000000030E9	9.52865413377750414E-1
4.21199999999999974E9	9.52861108552633596E-1
4.21300000000000008E9	9.52856805025222897E-1
4.21400000000000041E9	9.52852502776248045E-1
4.21499999999999986E9	9.52848201839532294E-1
4.21600000000000019E9	9.52843902183398761E-1
4.21700000000000053E9	9.52839603815035829E-1
4.21799999999999997E9	9.52835306764985823E-1
4.21899999999999942E9	9.52831010936408163E-1
4.22000000000000064E9	9.52826716370740101E-1
4.22100000000000009E9	9.52822423080383274E-1
4.22199999999999953E9	9.52818131032171323E-1
4.22300000000000075E9	9.52813840256900590E-1
4.22399999999999931E9	9.52809550720886733E-1
4.22499999999999964E9	9.52805262406208797E-1
4.22600000000000087E9	9.52800975333479805E-1
4.22699999999999942E9	9.52796689495863447E-1
4.22799999999999976E9	9.52792404899316203E-1
4.22900000000000009E9	9.52788121498936036E-1
4.22999999999999954E9	9.52783839299727831E-1
4.23099999999999987E9	9.52779558327793730E-1
4.23200000000000021E9	9.52775278550431182E-1
4.23299999999999965E9	9.52770999977637167E-1
4.23399999999999999E9	9.52766722603566940E-1
4.23500000000000032E9	9.52762446385899153E-1
4.23599999999999977E9	9.52758171362005868E-1
4.23700000000000010E9	9.52753897542392458E-1
4.23800000000000043E9	9.52749624841214349E-1
4.23899999999999988E9	9.52745353343366475E-1
4.24000000000000021E9	9.52741082996087485E-1
4.24100000000000055E9	9.52736813805589478E-1
4.24199999999999999E9	9.52732545768341232E-1
4.24300000000000033E9	9.52728278852800337E-1
4.24399999999999977E9	9.52724013088974786E-1
4.24500000000000011E9	9.52719748475052519E-1
4.24600000000000044E9	9.52715484947642111E-1
4.24699999999999989E9	9.52711222572358984E-1
4.24800000000000022E9	9.52706961323521462E-1
4.24899999999999967E9	9.52702701153885201E-1
4.25000000000000000E9	9.52698442116900779E-1
4.25100000000000033E9	9.52694184181036618E-1
4.25199999999999978E9	9.52689927335432429E-1
4.25300000000000011E9	9.52685671544602108E-1
4.25399999999999956E9	9.52681416885349819E-1
4.25499999999999989E9	9.52677163280904615E-1
4.25600000000000023E9	9.52672910777739901E-1
4.25699999999999967E9	9.52668659337248513E-1
4.25800000000000001E9	9.52664408934147922E-1
4.25899999999999945E9	9.52660159610234203E-1
4.25999999999999979E9	9.52655911333045324E-1
4.26100000000000012E9	9.52651664102356754E-1
4.26199999999999957E9	9.52647417932551299E-1
4.26299999999999990E9	9.52643172800393501E-1
4.26400000000000023E9	9.52638928682545050E-1
4.26499999999999968E9	9.52634685587692687E-1
4.26600000000000001E9	9.52630443530645898E-1
4.26700000000000035E9	9.52626202489934393E-1
4.26799999999999979E9	9.52621962431143388E-1
4.26900000000000013E9	9.52617723414352824E-1
4.27000000000000046E9	9.52613485390425296E-1
4.27099999999999991E9	9.52609248350418625E-1
4.27200000000000024E9	9.52605012323009603E-1
4.27300000000000058E9	9.52600777250568065E-1
4.27399999999999913E9	9.52596543153883601E-1
4.27500000000000036E9	9.52592310034118839E-1
4.27600000000000069E9	9.52588077917631715E-1
4.27699999999999925E9	9.52583846751397978E-1
4.27800000000000047E9	9.52579616527876105E-1
4.27899999999999991E9	9.52575387292474929E-1
4.27999999999999936E9	9.52571158948508767E-1
4.28100000000000058E9	9.52566931581034382E-1
4.28200000000000003E9	9.52562705126231180E-1
4.28299999999999947E9	9.52558479646285328E-1
4.28399999999999981E9	9.52554255055239985E-1
4.28500000000000014E9	9.52550031396738817E-1
4.28599999999999959E9	9.52545808679449557E-1
4.28699999999999992E9	9.52541586839210730E-1
4.28800000000000026E9	9.52537365900021804E-1
4.28899999999999970E9	9.52533145894373234E-1
4.29000000000000004E9	9.52528926729749337E-1
4.29100000000000037E9	9.52524708505813678E-1
4.29199999999999982E9	9.52520491131006608E-1
4.29300000000000015E9	9.52516274679558528E-1
4.29399999999999959E9	9.52512059089184504E-1
4.29499999999999993E9	9.52507844327457320E-1
4.29600000000000026E9	9.52503630464588369E-1
4.29699999999999971E9	9.52499417457412889E-1
4.29800000000000004E9	9.52495205306397885E-1
4.29899999999999949E9	9.52490993985889034E-1
4.29999999999999982E9	9.52486783508871326E-1
4.30100000000000016E9	9.52482573891484563E-1
4.30199999999999960E9	9.52478365056938969E-1
4.30299999999999994E9	9.52474157081977069E-1
4.30400000000000027E9	9.52469949927428772E-1
4.30499999999999972E9	9.52465743588075853E-1
4.30600000000000005E9	9.52461538066276958E-1
4.30700000000000038E9	9.52457333346010415E-1
4.30799999999999983E9	9.52453129423542499E-1
4.30899999999999928E9	9.52448926296572473E-1
4.31000000000000050E9	9.52444723950544869E-1
4.31099999999999994E9	9.52440522393774991E-1
4.31199999999999939E9	9.52436321620943360E-1
4.31300000000000061E9	9.52432121609374249E-1
4.31400000000000006E9	9.52427922384880077E-1
4.31499999999999950E9	9.52423723918064269E-1
4.31600000000000072E9	9.52419526199905420E-1
4.31700000000000017E9	9.52415329248038489E-1
4.31799999999999962E9	9.52411133017724865E-1
4.31899999999999995E9	9.52406937554314403E-1
4.32000000000000028E9	9.52402742814147807E-1
4.32099999999999973E9	9.52398548824261937E-1
4.32200000000000006E9	9.52394355559761507E-1
4.32300000000000040E9	9.52390162995594736E-1
4.32399999999999984E9	9.52385971142942367E-1
4.32500000000000018E9	9.52381780039409698E-1
4.32600000000000051E9	9.52377589612146203E-1
4.32699999999999996E9	9.52373399881217964E-1
4.32800000000000029E9	9.52369210861470350E-1
4.32899999999999974E9	9.52365022505542846E-1
4.33000000000000007E9	9.52360834871299922E-1
4.33100000000000041E9	9.52356647913701337E-1
4.33199999999999985E9	9.52352461598259659E-1
4.33300000000000018E9	9.52348275981219672E-1
4.33399999999999963E9	9.52344091009735116E-1
4.33499999999999996E9	9.52339906713887885E-1
4.33600000000000030E9	9.52335723038397219E-1
4.33699999999999974E9	9.52331540052762371E-1
4.33800000000000008E9	9.52327357680060516E-1
4.33900000000000041E9	9.52323175962795077E-1
4.33999999999999986E9	9.52318994876405611E-1
4.34100000000000019E9	9.52314814399337095E-1
4.34200000000000053E9	9.52310634571990988E-1
4.34299999999999997E9	9.52306455317028799E-1
4.34399999999999942E9	9.52302276698216588E-1
4.34500000000000064E9	9.52298098694942219E-1
4.34600000000000009E9	9.52293921277761868E-1
4.34699999999999953E9	9.52289744470566291E-1
4.34800000000000075E9	9.52285568254749570E-1
4.34899999999999931E9	9.52281392598406740E-1
4.34999999999999964E9	9.52277217544320109E-1
4.35100000000000087E9	9.52273043054408319E-1
4.35199999999999942E9	9.52268869153984276E-1
4.35299999999999976E9	9.52264695795398808E-1
4.35400000000000009E9	9.52260522980036939E-1
4.35499999999999954E9	9.52256350760541004E-1
4.35599999999999987E9	9.52252179079541961E-1
4.35700000000000021E9	9.52248007932281304E-1
4.35799999999999965E9	9.52243837331128340E-1
4.35899999999999999E9	9.52239667237154563E-1
4.36000000000000032E9	9.52235497699181721E-1
4.36099999999999977E9	9.52231328656215226E-1
4.36200000000000010E9	9.52227160130479433E-1
4.36300000000000043E9	9.52222992165052062E-1
4.36399999999999988E9	9.52218824679842157E-1
4.36500000000000021E9	9.52214657695228617E-1
4.36600000000000055E9	9.52210491194209929E-1
4.36699999999999999E9	9.52206325200095804E-1
4.36800000000000033E9	9.52202159689841920E-1
4.36899999999999977E9	9.52197994652383706E-1
4.37000000000000011E9	9.52193830114433837E-1
4.37100000000000044E9	9.52189666021544312E-1
4.37199999999999989E9	9.52185502360385172E-1
4.37300000000000022E9	9.52181339225640500E-1
4.37399999999999967E9	9.52177176522243407E-1
4.37500000000000000E9	9.52173014239746962E-1
4.37600000000000033E9	9.52168852441855940E-1
4.37699999999999978E9	9.52164691078249348E-1
4.37800000000000011E9	9.52160530129944327E-1
4.37899999999999956E9	9.52156369619591203E-1
4.37999999999999989E9	9.52152209535152139E-1
4.38100000000000023E9	9.52148049872739755E-1
4.38199999999999967E9	9.52143890620103761E-1
4.38300000000000001E9	9.52139731754589924E-1
4.38399999999999945E9	9.52135573319418782E-1
4.38499999999999979E9	9.52131415300699757E-1
4.38600000000000012E9	9.52127257618767686E-1
4.38699999999999957E9	9.52123100350356566E-1
4.38799999999999990E9	9.52118943449907285E-1
4.38900000000000023E9	9.52114786936993163E-1
4.38999999999999968E9	9.52110630830729932E-1
4.39100000000000001E9	9.52106475045366807E-1
4.39200000000000035E9	9.52102319621189963E-1
4.39299999999999979E9	9.52098164554940674E-1
4.39400000000000013E9	9.52094009878006275E-1
4.39500000000000046E9	9.52089855489541215E-1
4.39599999999999991E9	9.52085701486766567E-1
4.39700000000000024E9	9.52081547799017791E-1
4.39800000000000058E9	9.52077394447886682E-1
4.39899999999999913E9	9.52073241419787486E-1
4.40000000000000036E9	9.52069088705054867E-1
4.40100000000000069E9	9.52064936329248468E-1
4.40199999999999925E9	9.52060784224973666E-1
4.40300000000000047E9	9.52056632461622776E-1
4.40399999999999991E9	9.52052480975834037E-1
4.40499999999999936E9	9.52048329779427149E-1
4.40600000000000058E9	9.52044178874934310E-1
4.40700000000000003E9	9.52040028286739037E-1
4.40799999999999947E9	9.52035877933305130E-1
4.40899999999999981E9	9.52031727861144894E-1
4.41000000000000014E9	9.52027578081670356E-1
4.41099999999999959E9	9.52023428538902294E-1
4.41199999999999992E9	9.52019279256740525E-1
4.41300000000000026E9	9.52015130219824890E-1
4.41399999999999970E9	9.52010981456322725E-1
4.41500000000000004E9	9.52006832914984358E-1
4.41600000000000037E9	9.52002684606413574E-1
4.41699999999999982E9	9.51998536563612063E-1
4.41800000000000015E9	9.51994388729896812E-1
4.41899999999999959E9	9.51990241080398292E-1
4.41999999999999993E9	9.51986093683843038E-1
4.42100000000000026E9	9.51981946483621932E-1
4.42199999999999971E9	9.51977799486228093E-1
4.42300000000000004E9	9.51973652706662143E-1
4.42399999999999949E9	9.51969506115633024E-1
4.42499999999999982E9	9.51965359696390934E-1
4.42600000000000016E9	9.51961213510055160E-1
4.42699999999999960E9	9.51957067454478789E-1
4.42799999999999994E9	9.51952921604131319E-1
4.42900000000000027E9	9.51948775911476019E-1
4.42999999999999972E9	9.51944630387581547E-1
4.43100000000000005E9	9.51940485003245307E-1
4.43200000000000038E9	9.51936339783788377E-1
4.43299999999999983E9	9.51932194722852820E-1
4.43399999999999928E9	9.51928049786398667E-1
4.43500000000000050E9	9.51923905009495819E-1
4.43599999999999994E9	9.51919760349374933E-1
4.43699999999999939E9	9.51915615842178653E-1
4.43800000000000061E9	9.51911471435359147E-1
4.43900000000000006E9	9.51907327156090055E-1
4.43999999999999950E9	9.51903182994113450E-1
4.44100000000000072E9	9.51899038930846153E-1
4.44200000000000017E9	9.51894894966248017E-1
4.44299999999999962E9	9.51890751118096290E-1
4.44399999999999995E9	9.51886607317821110E-1
4.44500000000000028E9	9.51882463643978838E-1
4.44599999999999973E9	9.51878320037347159E-1
4.44700000000000006E9	9.51874176531455163E-1
4.44800000000000040E9	9.51870033071826604E-1
4.44899999999999984E9	9.51865889683178246E-1
4.45000000000000018E9	9.51861746371653972E-1
4.45100000000000051E9	9.51857603075052694E-1
4.45199999999999996E9	9.51853459846547167E-1
4.45300000000000029E9	9.51849316703077974E-1
4.45399999999999974E9	9.51845173544863776E-1
4.45500000000000007E9	9.51841030460117388E-1
4.45600000000000041E9	9.51836887382026831E-1
4.45699999999999985E9	9.51832744329185942E-1
4.45800000000000018E9	9.51828601338911540E-1
4.45899999999999963E9	9.51824458299228837E-1
4.45999999999999996E9	9.51820315295116615E-1
4.46100000000000030E9	9.51816172313700015E-1
4.46199999999999974E9	9.51812029328051601E-1
4.46300000000000008E9	9.51807886331310726E-1
4.46400000000000041E9	9.51803743278636460E-1
4.46499999999999986E9	9.51799600261986356E-1
4.46600000000000019E9	9.51795457247435550E-1
4.46700000000000053E9	9.51791314168590752E-1
4.46799999999999997E9	9.51787171047853242E-1
4.46899999999999942E9	9.51783027894918554E-1
4.47000000000000064E9	9.51778884714897089E-1
4.47100000000000009E9	9.51774741485520792E-1
4.47199999999999953E9	9.51770598213242103E-1
4.47300000000000075E9	9.51766454866792877E-1
4.47399999999999931E9	9.51762311463007649E-1
4.47499999999999964E9	9.51758167990930382E-1
4.47600000000000087E9	9.51754024435401469E-1
4.47699999999999942E9	9.51749880790754332E-1
4.47799999999999976E9	9.51745737124401181E-1
4.47900000000000009E9	9.51741593308180001E-1
4.47999999999999954E9	9.51737449429528937E-1
4.48099999999999987E9	9.51733305442453670E-1
4.48200000000000021E9	9.51729161368530185E-1
4.48299999999999965E9	9.51725017139656693E-1
4.48399999999999999E9	9.51720872850018118E-1
4.48500000000000032E9	9.51716728404033319E-1
4.48599999999999977E9	9.51712583854327931E-1
4.48700000000000010E9	9.51708439183133592E-1
4.48800000000000043E9	9.51704294367729986E-1
4.48899999999999988E9	9.51700149376926419E-1
4.49000000000000021E9	9.51696004296110409E-1
4.49100000000000055E9	9.51691859046571764E-1
4.49199999999999999E9	9.51687713637830335E-1
4.49300000000000033E9	9.51683568055775631E-1
4.49399999999999977E9	9.51679422320822788E-1
4.49500000000000011E9	9.51675276420538907E-1
4.49600000000000044E9	9.51671130337671300E-1
4.49699999999999989E9	9.51666984090805812E-1
4.49800000000000022E9	9.51662837669303308E-1
4.49899999999999967E9	9.51658691010342572E-1
4.50000000000000000E9	9.51654544172437689E-1
4.50100000000000033E9	9.51650397158185868E-1
4.50199999999999978E9	9.51646249905939889E-1
4.50300000000000011E9	9.51642102449039484E-1
4.50399999999999956E9	9.51637954810748354E-1
4.50499999999999989E9	9.51633806947270955E-1
4.50600000000000023E9	9.51629658786196941E-1
4.50699999999999967E9	9.51625510471717995E-1
4.50800000000000001E9	9.51621361888398098E-1
4.50899999999999945E9	9.51617213078882251E-1
4.50999999999999979E9	9.51613064009695719E-1
4.51100000000000012E9	9.51608914689684937E-1
4.51199999999999957E9	9.51604765081312998E-1
4.51299999999999990E9	9.51600615246628934E-1
4.51400000000000023E9	9.51596465148727688E-1
4.51499999999999968E9	9.51592314752168278E-1
4.51600000000000001E9	9.51588164092175859E-1
4.51700000000000035E9	9.51584013159977715E-1
4.51799999999999979E9	9.51579861942709826E-1
4.51900000000000013E9	9.51575710433620614E-1
4.52000000000000046E9	9.51571558582115884E-1
4.52099999999999991E9	9.51567406438084618E-1
4.52200000000000024E9	9.51563254032265782E-1
4.52300000000000058E9	9.51559101282958686E-1
4.52399999999999913E9	9.51554948232045206E-1
4.52500000000000036E9	9.51550794809735301E-1
4.52600000000000069E9	9.51546641105992563E-1
4.52699999999999925E9	9.51542487046781815E-1
4.52800000000000047E9	9.51538332650203600E-1
4.52899999999999991E9	9.51534177939235448E-1
4.52999999999999936E9	9.51530022843715173E-1
4.53100000000000058E9	9.51525867399084646E-1
4.53200000000000003E9	9.51521711581628438E-1
4.53299999999999947E9	9.51517555450024410E-1
4.53399999999999981E9	9.51513398897554197E-1
4.53500000000000014E9	9.51509241969359465E-1
4.53599999999999959E9	9.51505084697071979E-1
4.53699999999999992E9	9.51500927017337794E-1
4.53800000000000026E9	9.51496768959259853E-1
4.53899999999999970E9	9.51492610522217497E-1
4.54000000000000004E9	9.51488451630966559E-1
4.54100000000000037E9	9.51484292363954509E-1
4.54199999999999982E9	9.51480132729089867E-1
4.54300000000000015E9	9.51475972619671140E-1
4.54399999999999959E9	9.51471812096570879E-1
4.54499999999999993E9	9.51467651162109895E-1
4.54600000000000026E9	9.51463489799044027E-1
4.54699999999999971E9	9.51459327990802173E-1
4.54800000000000004E9	9.51455165748200749E-1
4.54899999999999949E9	9.51451003067953316E-1
4.54999999999999982E9	9.51446839892066798E-1
4.55100000000000016E9	9.51442676311332391E-1
4.55199999999999960E9	9.51438512223780108E-1
4.55299999999999994E9	9.51434347708639017E-1
4.55400000000000027E9	9.51430182696502236E-1
4.55499999999999972E9	9.51426017228190801E-1
4.55600000000000005E9	9.51421851288591292E-1
4.55700000000000038E9	9.51417684807983832E-1
4.55799999999999983E9	9.51413517897429095E-1
4.55899999999999928E9	9.51409350438472323E-1
4.56000000000000050E9	9.51405182524112725E-1
4.56099999999999994E9	9.51401014064451722E-1
4.56199999999999939E9	9.51396845114166823E-1
4.56300000000000061E9	9.51392675616647132E-1
4.56400000000000006E9	9.51388505578311516E-1
4.56499999999999950E9	9.51384335090046562E-1
4.56600000000000072E9	9.51380164062417677E-1
4.56700000000000017E9	9.51375992423343320E-1
4.56799999999999962E9	9.51371820299219806E-1
4.56899999999999995E9	9.51367647600361899E-1
4.57000000000000028E9	9.51363474351414240E-1
4.57099999999999973E9	9.51359300548729792E-1
4.57200000000000006E9	9.51355126194890488E-1
4.57300000000000040E9	9.51350951231128050E-1
4.57399999999999984E9	9.51346775741557416E-1
4.57500000000000018E9	9.51342599680450363E-1
4.57600000000000051E9	9.51338422983956811E-1
4.57699999999999996E9	9.51334245724022765E-1
4.57800000000000029E9	9.51330067891936615E-1
4.57899999999999974E9	9.51325889422677129E-1
4.58000000000000007E9	9.51321710361467332E-1
4.58100000000000041E9	9.51317530709814996E-1
4.58199999999999985E9	9.51313350442976713E-1
4.58300000000000018E9	9.51309169486124517E-1
4.58399999999999963E9	9.51304987997557738E-1
4.58499999999999996E9	9.51300805836135588E-1
4.58600000000000030E9	9.51296623063274538E-1
4.58699999999999974E9	9.51292439610573481E-1
4.58800000000000008E9	9.51288255536976735E-1
4.58900000000000041E9	9.51284070776577018E-1
4.58999999999999986E9	9.51279885413583592E-1
4.59100000000000019E9	9.51275699401066888E-1
4.59200000000000053E9	9.51271512720949097E-1
4.59299999999999997E9	9.51267325329430236E-1
4.59399999999999942E9	9.51263137253362423E-1
4.59500000000000064E9	9.51258948538490401E-1
4.59600000000000009E9	9.51254759119151316E-1
4.59699999999999953E9	9.51250568990473511E-1
4.59800000000000075E9	9.51246378202687914E-1
4.59899999999999931E9	9.51242186685406388E-1
4.59999999999999964E9	9.51237994529499176E-1
4.60100000000000087E9	9.51233801560500858E-1
4.60199999999999942E9	9.51229607927034415E-1
4.60299999999999976E9	9.51225413581071422E-1
4.60400000000000009E9	9.51221218497947696E-1
4.60499999999999954E9	9.51217022692033964E-1
4.60599999999999987E9	9.51212826104737452E-1
4.60700000000000021E9	9.51208628818566559E-1
4.60799999999999965E9	9.51204430778593313E-1
4.60899999999999999E9	9.51200231973827037E-1
4.61000000000000032E9	9.51196032439765560E-1
4.61099999999999977E9	9.51191832114924729E-1
4.61200000000000010E9	9.51187631021489644E-1
4.61300000000000043E9	9.51183429194687768E-1
4.61399999999999988E9	9.51179226562583935E-1
4.61500000000000021E9	9.51175023120655183E-1
4.61600000000000055E9	9.51170818974807730E-1
4.61699999999999999E9	9.51166614004232613E-1
4.61800000000000033E9	9.51162408215845367E-1
4.61899999999999977E9	9.51158201606483189E-1
4.62000000000000011E9	9.51153994203591324E-1
4.62100000000000044E9	9.51149786024084776E-1
4.62199999999999989E9	9.51145576984606933E-1
4.62300000000000022E9	9.51141367144753502E-1
4.62399999999999967E9	9.51137156435055964E-1
4.62500000000000000E9	9.51132944969213057E-1
4.62600000000000033E9	9.51128732577386771E-1
4.62699999999999978E9	9.51124519382336686E-1
4.62800000000000011E9	9.51120305366364249E-1
4.62899999999999956E9	9.51116090503445122E-1
4.62999999999999989E9	9.51111874724339046E-1
4.63100000000000023E9	9.51107658099887665E-1
4.63199999999999967E9	9.51103440648544307E-1
4.63300000000000001E9	9.51099222279436063E-1
4.63399999999999945E9	9.51095003037167430E-1
4.63499999999999979E9	9.51090782945781044E-1
4.63600000000000012E9	9.51086561898757665E-1
4.63699999999999957E9	9.51082340018306382E-1
4.63799999999999990E9	9.51078117246779797E-1
4.63900000000000023E9	9.51073893516942093E-1
4.63999999999999968E9	9.51069668897157072E-1
4.64100000000000001E9	9.51065443373521902E-1
4.64200000000000035E9	9.51061216952604305E-1
4.64299999999999979E9	9.51056989569652700E-1
4.64400000000000013E9	9.51052761290443449E-1
4.64500000000000046E9	9.51048532065980368E-1
4.64599999999999991E9	9.51044301882448195E-1
4.64700000000000024E9	9.51040070751687239E-1
4.64800000000000058E9	9.51035838669076306E-1
4.64899999999999913E9	9.51031605679218828E-1
4.65000000000000036E9	9.51027371686839196E-1
4.65100000000000069E9	9.51023136768810673E-1
4.65199999999999925E9	9.51018900845336645E-1
4.65300000000000047E9	9.51014663958179973E-1
4.65399999999999991E9	9.51010426071843362E-1
4.65499999999999936E9	9.51006187244180978E-1
4.65600000000000058E9	9.51001947381871915E-1
4.65700000000000003E9	9.50997706563801160E-1
4.65799999999999947E9	9.50993464718292358E-1
4.65899999999999981E9	9.50989221901253146E-1
4.66000000000000014E9	9.50984978039436513E-1
4.66099999999999959E9	9.50980733165054382E-1
4.66199999999999992E9	9.50976487260357040E-1
4.66300000000000026E9	9.50972240356166054E-1
4.66399999999999970E9	9.50967992417572638E-1
4.66500000000000004E9	9.50963743451316645E-1
4.66600000000000037E9	9.50959493433235892E-1
4.66699999999999982E9	9.50955242345644791E-1
4.66800000000000015E9	9.50950990237184079E-1
4.66899999999999959E9	9.50946737044636770E-1
4.66999999999999993E9	9.50942482826684454E-1
4.67100000000000026E9	9.50938227496629906E-1
4.67199999999999971E9	9.50933971145657431E-1
4.67300000000000004E9	9.50929713715379066E-1
4.67399999999999949E9	9.50925455176392553E-1
4.67499999999999982E9	9.50921195554200693E-1
4.67600000000000016E9	9.50916934854104845E-1
4.67699999999999960E9	9.50912673059807823E-1
4.67799999999999994E9	9.50908410112775293E-1
4.67900000000000027E9	9.50904146122572769E-1
4.67999999999999972E9	9.50899880983679680E-1
4.68100000000000005E9	9.50895614752979235E-1
4.68200000000000038E9	9.50891347387599417E-1
4.68299999999999983E9	9.50887078932717067E-1
4.68399999999999928E9	9.50882809309290522E-1
4.68500000000000050E9	9.50878538544638197E-1
4.68599999999999994E9	9.50874266674606972E-1
4.68699999999999939E9	9.50869993633271804E-1
4.68800000000000061E9	9.50865719409535082E-1
4.68900000000000006E9	9.50861444058366523E-1
4.68999999999999950E9	9.50857167544585735E-1
4.69100000000000072E9	9.50852889865129924E-1
4.69200000000000017E9	9.50848610989516985E-1
4.69299999999999962E9	9.50844330995648335E-1
4.69399999999999995E9	9.50840049776498475E-1
4.69500000000000028E9	9.50835767385807884E-1
4.69599999999999973E9	9.50831483769006880E-1
4.69700000000000006E9	9.50827198955480313E-1
4.69800000000000040E9	9.50822912960771838E-1
4.69899999999999984E9	9.50818625772546255E-1
4.70000000000000018E9	9.50814337358723805E-1
4.70100000000000051E9	9.50810047741157049E-1
4.70199999999999996E9	9.50805756894274090E-1
4.70300000000000029E9	9.50801464821400621E-1
4.70399999999999974E9	9.50797171495629456E-1
4.70500000000000007E9	9.50792876938524145E-1
4.70600000000000041E9	9.50788581163426549E-1
4.70699999999999985E9	9.50784284120777734E-1
4.70800000000000018E9	9.50779985811346151E-1
4.70899999999999963E9	9.50775686238904782E-1
4.70999999999999996E9	9.50771385403551328E-1
4.71100000000000030E9	9.50767083344450015E-1
4.71199999999999974E9	9.50762779965690896E-1
4.71300000000000008E9	9.50758475318321317E-1
4.71400000000000041E9	9.50754169413706407E-1
4.71499999999999986E9	9.50749862164735582E-1
4.71600000000000019E9	9.50745553695990075E-1
4.71700000000000053E9	9.50741243878802678E-1
4.71799999999999997E9	9.50736932788819900E-1
4.71899999999999942E9	9.50732620362430580E-1
4.72000000000000064E9	9.50728306628768216E-1
4.72100000000000009E9	9.50723991588662720E-1
4.72199999999999953E9	9.50719675193080604E-1
4.72300000000000075E9	9.50715357503367997E-1
4.72399999999999931E9	9.50711038475210302E-1
4.72499999999999964E9	9.50706718139942097E-1
4.72600000000000087E9	9.50702396394003379E-1
4.72699999999999942E9	9.50698073309260216E-1
4.72799999999999976E9	9.50693748866254573E-1
4.72900000000000009E9	9.50689423089757746E-1
4.72999999999999954E9	9.50685095934964686E-1
4.73099999999999987E9	9.50680767432518081E-1
4.73200000000000021E9	9.50676437544574604E-1
4.73299999999999965E9	9.50672106270785910E-1
4.73399999999999999E9	9.50667773638840785E-1
4.73500000000000032E9	9.50663439552712752E-1
4.73599999999999977E9	9.50659104136077460E-1
4.73700000000000010E9	9.50654767250545518E-1
4.73800000000000043E9	9.50650429032952538E-1
4.73899999999999988E9	9.50646089397815075E-1
4.74000000000000021E9	9.50641748300846601E-1
4.74100000000000055E9	9.50637405796087975E-1
4.74199999999999999E9	9.50633061912173005E-1
4.74300000000000033E9	9.50628716563304899E-1
4.74399999999999977E9	9.50624369807917802E-1
4.74500000000000011E9	9.50620021560914275E-1
4.74600000000000044E9	9.50615671904969339E-1
4.74699999999999989E9	9.50611320803674431E-1
4.74800000000000022E9	9.50606968206185066E-1
4.74899999999999967E9	9.50602614197184614E-1
4.75000000000000000E9	9.50598258665296214E-1
4.75100000000000033E9	9.50593901708460365E-1
4.75199999999999978E9	9.50589543244710278E-1
4.75300000000000011E9	9.50585183342086637E-1
4.75399999999999956E9	9.50580821936791587E-1
4.75499999999999989E9	9.50576459029647935E-1
4.75600000000000023E9	9.50572094593958816E-1
4.75699999999999967E9	9.50567728723349958E-1
4.75800000000000001E9	9.50563361310948096E-1
4.75899999999999945E9	9.50558992400786806E-1
4.75999999999999979E9	9.50554621992173843E-1
4.76100000000000012E9	9.50550250011331244E-1
4.76199999999999957E9	9.50545876549878166E-1
4.76299999999999990E9	9.50541501517266418E-1
4.76400000000000023E9	9.50537124960657920E-1
4.76499999999999968E9	9.50532746870962164E-1
4.76600000000000001E9	9.50528367270943519E-1
4.76700000000000035E9	9.50523986058354708E-1
4.76799999999999979E9	9.50519603312820216E-1
4.76900000000000013E9	9.50515219024251579E-1
4.77000000000000046E9	9.50510833149969869E-1
4.77099999999999991E9	9.50506445716652060E-1
4.77200000000000024E9	9.50502056662655015E-1
4.77300000000000058E9	9.50497666047182044E-1
4.77399999999999913E9	9.50493273902691449E-1
4.77500000000000036E9	9.50488880081886300E-1
4.77600000000000069E9	9.50484484743550695E-1
