freq	dB(S(1,1))
9.76999999999999957E8	-4.01739178660042651E0
9.77999999999999936E8	-4.02121985643871760E0
9.79000000000000092E8	-4.02505841049988522E0
9.80000000000000071E8	-4.02890747126950899E0
9.80999999999999872E8	-4.03276706102027838E0
9.82000000000000028E8	-4.03663720182506403E0
9.83000000000000007E8	-4.04051791554652961E0
9.83999999999999986E8	-4.04440922383340329E0
9.84999999999999964E8	-4.04831114810972803E0
9.85999999999999943E8	-4.05222370959324962E0
9.87000000000000099E8	-4.05614692928480824E0
9.87999999999999901E8	-4.06008082792570946E0
9.89000000000000057E8	-4.06402542605587591E0
9.90000000000000036E8	-4.06798074397093679E0
9.91000000000000014E8	-4.07194680173032797E0
9.91999999999999993E8	-4.07592361916189549E0
9.92999999999999972E8	-4.07991121580202254E0
9.94000000000000128E8	-4.08390961098735783E0
9.94999999999999929E8	-4.08791882378529614E0
9.95999999999999908E8	-4.09193887298973547E0
9.97000000000000064E8	-4.09596977715434729E0
9.98000000000000043E8	-4.10001155455133048E0
9.99000000000000021E8	-4.10406422318438402E0
1.00000000000000000E9	-4.10812780078173923E0
1.00099999999999989E9	-4.11220230479245963E0
1.00200000000000000E9	-4.11628775238865430E0
1.00299999999999989E9	-4.12038416044480904E0
1.00400000000000000E9	-4.12449154554262698E0
1.00500000000000012E9	-4.12860992396752291E0
1.00599999999999978E9	-4.13273931170780795E0
1.00700000000000012E9	-4.13687972443262986E0
1.00800000000000001E9	-4.14103117751098093E0
1.00899999999999990E9	-4.14519368599344240E0
1.01000000000000001E9	-4.14936726460682781E0
1.01099999999999990E9	-4.15355192774786897E0
1.01200000000000001E9	-4.15774768948493545E0
1.01299999999999990E9	-4.16195456355608773E0
1.01400000000000001E9	-4.16617256334787545E0
1.01500000000000012E9	-4.17040170188996928E0
1.01600000000000001E9	-4.17464199190309948E0
1.01699999999999990E9	-4.17889344569896171E0
1.01800000000000002E9	-4.18315607524684907E0
1.01900000000000013E9	-4.18742989214743044E0
1.02000000000000002E9	-4.19171490764514676E0
1.02099999999999991E9	-4.19601113257033820E0
1.02200000000000002E9	-4.20031857740575632E0
1.02300000000000013E9	-4.20463725219355489E0
1.02400000000000002E9	-4.20896716662630954E0
1.02499999999999991E9	-4.21330832997952687E0
1.02600000000000002E9	-4.21766075109362415E0
1.02699999999999991E9	-4.22202443844834541E0
1.02800000000000002E9	-4.22639940004198422E0
1.02900000000000014E9	-4.23078564350551822E0
1.03000000000000003E9	-4.23518317597192961E0
1.03099999999999992E9	-4.23959200417561455E0
1.03200000000000003E9	-4.24401213441374026E0
1.03299999999999992E9	-4.24844357249988214E0
1.03400000000000003E9	-4.25288632379870712E0
1.03499999999999992E9	-4.25734039323387492E0
1.03600000000000003E9	-4.26180578520906650E0
1.03700000000000014E9	-4.26628250369120909E0
1.03799999999999981E9	-4.27077055214047174E0
1.03900000000000015E9	-4.27526993353578799E0
1.04000000000000004E9	-4.27978065032248889E0
1.04099999999999993E9	-4.28430270448568962E0
1.04200000000000004E9	-4.28883609747386352E0
1.04299999999999993E9	-4.29338083019741212E0
1.04400000000000004E9	-4.29793690307655396E0
1.04499999999999993E9	-4.30250431595274563E0
1.04599999999999982E9	-4.30708306814637609E0
1.04700000000000015E9	-4.31167315841773924E0
1.04800000000000004E9	-4.31627458496883420E0
1.04899999999999993E9	-4.32088734545496322E0
1.05000000000000004E9	-4.32551143692070550E0
1.05099999999999993E9	-4.33014685584019610E0
1.05200000000000005E9	-4.33479359809677245E0
1.05299999999999994E9	-4.33945165900832919E0
1.05400000000000005E9	-4.34412103320054932E0
1.05500000000000016E9	-4.34880171477723554E0
1.05599999999999983E9	-4.35349369716141776E0
1.05699999999999994E9	-4.35819697315011645E0
1.05800000000000005E9	-4.36291153491114869E0
1.05899999999999994E9	-4.36763737394056495E0
1.06000000000000005E9	-4.37237448111975446E0
1.06099999999999994E9	-4.37712284659984618E0
1.06200000000000006E9	-4.38188245989155156E0
1.06299999999999994E9	-4.38665330984435098E0
1.06400000000000006E9	-4.39143538453087423E0
1.06499999999999995E9	-4.39622867139631524E0
1.06600000000000006E9	-4.40103315714137899E0
1.06699999999999995E9	-4.40584882773133923E0
1.06800000000000006E9	-4.41067566841864078E0
1.06900000000000017E9	-4.41551366371023413E0
1.06999999999999984E9	-4.42036279734215398E0
1.07099999999999995E9	-4.42522305229640267E0
1.07200000000000006E9	-4.43009441078849964E0
1.07299999999999995E9	-4.43497685424633126E0
1.07400000000000007E9	-4.43987036329049811E0
1.07499999999999996E9	-4.44477491776114597E0
1.07600000000000007E9	-4.44969049667115346E0
