freq	stab_fact(S)
6.05299999999999905E9	1.03091260979489419E0
6.05400000000000027E9	1.03094608596019621E0
6.05499999999999972E9	1.03097957924965056E0
6.05600000000000005E9	1.03101308941299807E0
6.05700000000000038E9	1.03104661678287046E0
6.05799999999999983E9	1.03108016118722934E0
6.05899999999999928E9	1.03111372268070545E0
6.06000000000000050E9	1.03114730115467457E0
6.06099999999999994E9	1.03118089684157410E0
6.06200000000000028E9	1.03121450966286532E0
6.06299999999999972E9	1.03124813962057571E0
6.06400000000000006E9	1.03128178686307304E0
6.06499999999999950E9	1.03131545109671419E0
6.06600000000000072E9	1.03134913272933182E0
6.06700000000000017E9	1.03138283151428101E0
6.06799999999999962E9	1.03141654756307233E0
6.06899999999999995E9	1.03145028082319490E0
6.07000000000000028E9	1.03148403138822986E0
6.07099999999999973E9	1.03151779931790588E0
6.07200000000000095E9	1.03155158455805829E0
6.07299999999999951E9	1.03158538718200199E0
6.07399999999999984E9	1.03161920713204958E0
6.07500000000000018E9	1.03165304448194362E0
6.07600000000000051E9	1.03168689922069046E0
6.07699999999999996E9	1.03172077150075370E0
6.07799999999999940E9	1.03175466111518244E0
6.07899999999999974E9	1.03178856819620890E0
6.08000000000000007E9	1.03182249278017957E0
6.08100000000000041E9	1.03185643490183065E0
6.08200000000000074E9	1.03189039457632648E0
6.08300000000000018E9	1.03192437165706719E0
6.08399999999999963E9	1.03195836647096928E0
6.08499999999999996E9	1.03199237868584359E0
6.08600000000000030E9	1.03202640871051199E0
6.08700000000000063E9	1.03206045627765941E0
6.08799999999999919E9	1.03209452146382130E0
6.08900000000000041E9	1.03212860419698149E0
6.08999999999999986E9	1.03216270475031191E0
6.09100000000000019E9	1.03219682304936300E0
6.09200000000000053E9	1.03223095906886253E0
6.09299999999999908E9	1.03226511273312149E0
6.09399999999999942E9	1.03229928417993366E0
6.09500000000000064E9	1.03233347338032977E0
6.09600000000000009E9	1.03236768053562478E0
6.09700000000000042E9	1.03240190540190557E0
6.09799999999999986E9	1.03243614809592321E0
6.09899999999999931E9	1.03247040873514595E0
6.09999999999999964E9	1.03250468730249789E0
6.10100000000000087E9	1.03253898366416608E0
6.10200000000000031E9	1.03257329795065123E0
6.10299999999999976E9	1.03260763022542279E0
6.10400000000000009E9	1.03264198036870369E0
6.10499999999999954E9	1.03267634868991842E0
6.10599999999999987E9	1.03271073485294274E0
6.10700000000000109E9	1.03274513911531396E0
6.10799999999999965E9	1.03277956137006277E0
6.10899999999999999E9	1.03281400184066618E0
6.11000000000000032E9	1.03284846018691390E0
6.11099999999999977E9	1.03288293679442544E0
6.11200000000000010E9	1.03291743147145398E0
6.11299999999999955E9	1.03295194432033344E0
6.11399999999999988E9	1.03298647531144838E0
6.11500000000000021E9	1.03302102451393729E0
6.11600000000000055E9	1.03305559187987694E0
6.11699999999999999E9	1.03309017750734511E0
6.11799999999999944E9	1.03312478143135666E0
6.11899999999999977E9	1.03315940351632363E0
6.12000000000000011E9	1.03319404397627634E0
6.12100000000000044E9	1.03322870272449796E0
6.12200000000000077E9	1.03326337987439887E0
6.12299999999999933E9	1.03329807521932837E0
6.12399999999999967E9	1.03333278903716397E0
6.12500000000000000E9	1.03336752125499687E0
6.12600000000000033E9	1.03340227196401835E0
6.12700000000000067E9	1.03343704102131384E0
6.12799999999999923E9	1.03347182863503018E0
6.12899999999999956E9	1.03350663464304393E0
6.12999999999999989E9	1.03354145921823992E0
6.13100000000000023E9	1.03357630217946395E0
6.13200000000000056E9	1.03361116379889806E0
6.13300000000000001E9	1.03364604392637704E0
6.13399999999999945E9	1.03368094261495269E0
6.13499999999999979E9	1.03371586001436011E0
6.13600000000000012E9	1.03375079604034381E0
6.13700000000000045E9	1.03378575069129952E0
6.13799999999999990E9	1.03382072393134683E0
6.13900000000000023E9	1.03385571587363301E0
6.13999999999999968E9	1.03389072651383307E0
6.14100000000000001E9	1.03392575606567538E0
6.14200000000000035E9	1.03396080413448299E0
6.14299999999999891E9	1.03399587118603509E0
6.14400000000000013E9	1.03403095689064473E0
6.14500000000000046E9	1.03406606145771396E0
6.14599999999999991E9	1.03410118494560010E0
6.14700000000000024E9	1.03413632719183313E0
6.14799999999999969E9	1.03417148843521978E0
6.14899999999999913E9	1.03420666839377295E0
6.15000000000000036E9	1.03424186742550250E0
6.15100000000000069E9	1.03427708531150042E0
6.15200000000000014E9	1.03431232225697456E0
6.15299999999999958E9	1.03434757819279755E0
6.15399999999999991E9	1.03438285306852484E0
6.15499999999999936E9	1.03441814701755463E0
6.15600000000000058E9	1.03445346000177407E0
6.15700000000000092E9	1.03448879203677468E0
6.15799999999999947E9	1.03452414318366381E0
6.15899999999999981E9	1.03455951362444032E0
6.16000000000000014E9	1.03459490309694013E0
6.16099999999999959E9	1.03463031157812835E0
6.16200000000000081E9	1.03466573943171936E0
6.16299999999999937E9	1.03470118639428788E0
6.16399999999999970E9	1.03473665272724635E0
6.16500000000000004E9	1.03477213818179559E0
6.16600000000000037E9	1.03480764293173788E0
6.16699999999999982E9	1.03484316693017497E0
6.16799999999999926E9	1.03487871040081947E0
6.16899999999999959E9	1.03491427300566663E0
6.16999999999999993E9	1.03494985510337867E0
6.17100000000000026E9	1.03498545667643960E0
6.17200000000000060E9	1.03502107752038852E0
6.17300000000000004E9	1.03505671787129971E0
6.17399999999999949E9	1.03509237750511329E0
6.17499999999999982E9	1.03512805686067022E0
6.17600000000000016E9	1.03516375554141304E0
6.17700000000000049E9	1.03519947367919540E0
6.17799999999999905E9	1.03523521155671561E0
6.17900000000000027E9	1.03527096890966330E0
6.17999999999999972E9	1.03530674585120086E0
6.18100000000000005E9	1.03534254240444734E0
6.18200000000000038E9	1.03537835843946202E0
6.18299999999999983E9	1.03541419428771375E0
6.18399999999999928E9	1.03545004985165212E0
6.18500000000000050E9	1.03548592508305926E0
6.18599999999999994E9	1.03552181989966474E0
6.18700000000000028E9	1.03555773456085465E0
6.18799999999999972E9	1.03559366901564176E0
6.18900000000000006E9	1.03562962319614571E0
6.18999999999999950E9	1.03566559717019158E0
6.19100000000000072E9	1.03570159112485483E0
6.19200000000000017E9	1.03573760481625810E0
6.19299999999999962E9	1.03577363824302271E0
6.19399999999999995E9	1.03580969187923078E0
6.19500000000000028E9	1.03584576520477856E0
6.19599999999999973E9	1.03588185864368132E0
6.19700000000000095E9	1.03591797191187185E0
6.19799999999999951E9	1.03595410524419251E0
6.19899999999999984E9	1.03599025855982729E0
6.20000000000000018E9	1.03602643197108324E0
6.20100000000000051E9	1.03606262546645778E0
6.20199999999999996E9	1.03609883896399491E0
6.20299999999999940E9	1.03613507248617287E0
6.20399999999999974E9	1.03617132638039600E0
6.20500000000000007E9	1.03620760016670022E0
6.20600000000000041E9	1.03624389420795682E0
6.20700000000000074E9	1.03628020866022297E0
6.20800000000000018E9	1.03631654309220744E0
6.20899999999999963E9	1.03635289784719942E0
6.20999999999999996E9	1.03638927292199590E0
6.21100000000000030E9	1.03642566819326931E0
6.21200000000000063E9	1.03646208395056050E0
6.21299999999999919E9	1.03649851994627662E0
6.21400000000000041E9	1.03653497622632029E0
6.21499999999999986E9	1.03657145304312182E0
6.21600000000000019E9	1.03660795016332186E0
6.21700000000000053E9	1.03664446773436092E0
6.21799999999999908E9	1.03668100586667844E0
6.21899999999999942E9	1.03671756425522044E0
6.22000000000000064E9	1.03675414328592019E0
6.22100000000000009E9	1.03679074287797257E0
6.22200000000000042E9	1.03682736286185251E0
6.22299999999999986E9	1.03686400353303410E0
6.22399999999999931E9	1.03690066487793509E0
6.22499999999999964E9	1.03693734677501892E0
6.22600000000000087E9	1.03697404944991067E0
6.22700000000000031E9	1.03701077255323670E0
6.22799999999999976E9	1.03704751646663662E0
6.22900000000000009E9	1.03708428108209993E0
6.22999999999999954E9	1.03712106656902758E0
6.23099999999999987E9	1.03715787266266846E0
6.23200000000000109E9	1.03719469954779275E0
6.23299999999999965E9	1.03723154732218892E0
6.23399999999999999E9	1.03726841592615471E0
6.23500000000000032E9	1.03730530542034982E0
6.23599999999999977E9	1.03734221570830853E0
6.23700000000000010E9	1.03737914691847122E0
6.23799999999999955E9	1.03741609914405220E0
6.23899999999999988E9	1.03745307221574645E0
6.24000000000000021E9	1.03749006636349406E0
6.24100000000000055E9	1.03752708152225170E0
6.24199999999999999E9	1.03756411765799883E0
6.24299999999999944E9	1.03760117484195202E0
6.24399999999999977E9	1.03763825309171698E0
6.24500000000000011E9	1.03767535254665333E0
6.24600000000000044E9	1.03771247309985570E0
6.24700000000000077E9	1.03774961467823101E0
6.24799999999999933E9	1.03778677754158499E0
6.24899999999999967E9	1.03782396163272828E0
6.25000000000000000E9	1.03786116701627917E0
6.25100000000000033E9	1.03789839351030944E0
6.25200000000000067E9	1.03793564133465965E0
6.25299999999999923E9	1.03797291048180673E0
6.25399999999999956E9	1.03801020097831542E0
6.25499999999999989E9	1.03804751268930073E0
6.25600000000000023E9	1.03808484590249961E0
6.25700000000000056E9	1.03812220037773750E0
6.25800000000000001E9	1.03815957648844237E0
6.25899999999999945E9	1.03819697390376597E0
6.25999999999999979E9	1.03823439276656226E0
6.26100000000000012E9	1.03827183311506976E0
6.26200000000000045E9	1.03830929508940040E0
6.26299999999999990E9	1.03834677858386426E0
6.26400000000000023E9	1.03838428365003654E0
6.26499999999999968E9	1.03842181028574010E0
6.26600000000000001E9	1.03845935855718130E0
6.26700000000000035E9	1.03849692844491681E0
6.26799999999999891E9	1.03853452006596547E0
6.26900000000000013E9	1.03857213344870858E0
6.27000000000000046E9	1.03860976848106712E0
6.27099999999999991E9	1.03864742522566966E0
6.27200000000000024E9	1.03868510374374612E0
6.27299999999999969E9	1.03872280402642692E0
6.27399999999999913E9	1.03876052620342807E0
6.27500000000000036E9	1.03879827024489546E0
6.27600000000000069E9	1.03883603617415998E0
6.27700000000000014E9	1.03887382397668593E0
6.27799999999999958E9	1.03891163363834083E0
6.27899999999999991E9	1.03894946535567723E0
6.27999999999999936E9	1.03898731912997100E0
6.28100000000000058E9	1.03902519466025733E0
6.28200000000000092E9	1.03906309238781480E0
6.28299999999999947E9	1.03910101220533746E0
6.28399999999999981E9	1.03913895396759237E0
6.28500000000000014E9	1.03917691791973521E0
6.28599999999999959E9	1.03921490402114691E0
6.28700000000000081E9	1.03925291216009086E0
6.28799999999999937E9	1.03929094261314736E0
6.28899999999999970E9	1.03932899530211964E0
6.29000000000000004E9	1.03936707000558171E0
6.29100000000000037E9	1.03940516708763431E0
6.29199999999999982E9	1.03944328666121510E0
6.29299999999999926E9	1.03948142828842971E0
6.29399999999999959E9	1.03951959233008839E0
6.29499999999999993E9	1.03955777882724432E0
6.29600000000000026E9	1.03959598751485061E0
6.29700000000000060E9	1.03963421866333028E0
6.29800000000000004E9	1.03967247243529504E0
6.29899999999999949E9	1.03971074847335143E0
6.29999999999999982E9	1.03974904716926453E0
6.30100000000000016E9	1.03978736830864427E0
6.30200000000000049E9	1.03982571206772989E0
6.30299999999999905E9	1.03986407831679251E0
6.30400000000000027E9	1.03990246710737422E0
6.30499999999999972E9	1.03994087868151031E0
6.30600000000000005E9	1.03997931289185774E0
6.30700000000000038E9	1.04001776955227632E0
6.30799999999999983E9	1.04005624911843331E0
6.30899999999999928E9	1.04009475138605989E0
6.31000000000000050E9	1.04013327632507835E0
6.31099999999999994E9	1.04017182439090217E0
6.31200000000000028E9	1.04021039487429245E0
6.31299999999999972E9	1.04024898831475876E0
6.31400000000000006E9	1.04028760470082760E0
6.31499999999999950E9	1.04032624396128326E0
6.31600000000000072E9	1.04036490604640930E0
6.31700000000000017E9	1.04040359100984614E0
6.31799999999999962E9	1.04044229915736386E0
6.31899999999999995E9	1.04048103023528360E0
6.32000000000000028E9	1.04051978435051584E0
6.32099999999999973E9	1.04055856141008829E0
6.32200000000000095E9	1.04059736157091631E0
6.32299999999999951E9	1.04063618501039179E0
6.32399999999999984E9	1.04067503139532569E0
6.32500000000000018E9	1.04071390106326578E0
6.32600000000000051E9	1.04075279387898934E0
6.32699999999999996E9	1.04079170987014824E0
6.32799999999999940E9	1.04083064915412193E0
6.32899999999999974E9	1.04086961170024006E0
6.33000000000000007E9	1.04090859751578058E0
6.33100000000000041E9	1.04094760660470431E0
6.33200000000000074E9	1.04098663918945822E0
6.33300000000000018E9	1.04102569503779807E0
6.33399999999999963E9	1.04106477435015798E0
6.33499999999999996E9	1.04110387702105389E0
6.33600000000000030E9	1.04114300324799980E0
6.33700000000000063E9	1.04118215281422266E0
6.33799999999999919E9	1.04122132613186968E0
6.33900000000000041E9	1.04126052273189762E0
6.33999999999999986E9	1.04129974307809836E0
6.34100000000000019E9	1.04133898696733818E0
6.34200000000000053E9	1.04137825455768107E0
6.34299999999999908E9	1.04141754575181200E0
6.34399999999999942E9	1.04145686061387566E0
6.34500000000000064E9	1.04149619917129943E0
6.34600000000000009E9	1.04153556148806947E0
6.34700000000000042E9	1.04157494759011349E0
6.34799999999999986E9	1.04161435750094555E0
6.34899999999999931E9	1.04165379117211820E0
6.34999999999999964E9	1.04169324862694035E0
6.35100000000000087E9	1.04173273010339318E0
6.35200000000000031E9	1.04177223544233000E0
6.35299999999999976E9	1.04181176462725866E0
6.35400000000000009E9	1.04185131794811547E0
6.35499999999999954E9	1.04189089509712285E0
6.35599999999999987E9	1.04193049645302160E0
6.35700000000000109E9	1.04197012159582947E0
6.35799999999999965E9	1.04200977095951286E0
6.35899999999999999E9	1.04204944439375624E0
6.36000000000000032E9	1.04208914194713365E0
6.36099999999999977E9	1.04212886372277413E0
6.36200000000000010E9	1.04216860960441915E0
6.36299999999999955E9	1.04220837987534809E0
6.36399999999999988E9	1.04224817419644444E0
6.36500000000000021E9	1.04228799283343077E0
6.36600000000000055E9	1.04232783582791200E0
6.36699999999999999E9	1.04236770311321858E0
6.36799999999999944E9	1.04240759478511658E0
6.36899999999999977E9	1.04244751090265897E0
6.37000000000000011E9	1.04248745126758591E0
6.37100000000000044E9	1.04252741619184452E0
6.37200000000000077E9	1.04256740545782089E0
6.37299999999999933E9	1.04260741935662637E0
6.37399999999999967E9	1.04264745783398860E0
6.37500000000000000E9	1.04268752081211713E0
6.37600000000000033E9	1.04272760838170431E0
6.37700000000000067E9	1.04276772046388677E0
6.37799999999999923E9	1.04280785740108395E0
6.37899999999999956E9	1.04284801889575118E0
6.37999999999999989E9	1.04288820508476388E0
6.38100000000000023E9	1.04292841598005115E0
6.38200000000000056E9	1.04296865169915765E0
6.38300000000000001E9	1.04300891219635816E0
6.38399999999999945E9	1.04304919747817570E0
6.38499999999999979E9	1.04308950769692288E0
6.38600000000000012E9	1.04312984284007615E0
6.38700000000000045E9	1.04317020265376836E0
6.38799999999999990E9	1.04321058752707119E0
6.38900000000000023E9	1.04325099749851491E0
6.38999999999999968E9	1.04329143229261323E0
6.39100000000000001E9	1.04333189220467282E0
6.39200000000000035E9	1.04337237716012354E0
6.39299999999999891E9	1.04341288726502079E0
6.39400000000000013E9	1.04345342231644311E0
6.39500000000000046E9	1.04349398276769856E0
6.39599999999999991E9	1.04353456819180646E0
6.39700000000000024E9	1.04357517893273322E0
6.39799999999999969E9	1.04361581476105458E0
6.39899999999999913E9	1.04365647594558775E0
6.40000000000000036E9	1.04369716254972333E0
6.40100000000000069E9	1.04373787425028741E0
6.40200000000000102E9	1.04377861140488970E0
6.40300000000000047E9	1.04381937403764602E0
6.40399999999999903E9	1.04386016187716080E0
6.40499999999999936E9	1.04390097546116523E0
6.40600000000000058E9	1.04394181422240107E0
6.40700000000000092E9	1.04398267873375517E0
6.40799999999999947E9	1.04402356859043421E0
6.40900000000000070E9	1.04406448395796514E0
6.40999999999999925E9	1.04410542511185889E0
6.41099999999999959E9	1.04414639177476865E0
6.41200000000000081E9	1.04418738419916513E0
6.41299999999999937E9	1.04422840223533075E0
6.41399999999999970E9	1.04426944611762540E0
6.41500000000000092E9	1.04431051554264398E0
6.41599999999999948E9	1.04435161081826045E0
6.41699999999999982E9	1.04439273188134085E0
6.41799999999999926E9	1.04443387885084293E0
6.41899999999999959E9	1.04447505162269527E0
6.41999999999999993E9	1.04451625039187102E0
6.42100000000000115E9	1.04455747506844143E0
6.42199999999999971E9	1.04459872562223555E0
6.42299999999999915E9	1.04464000229736720E0
6.42399999999999949E9	1.04468130489223054E0
6.42499999999999982E9	1.04472263361274531E0
6.42600000000000016E9	1.04476398829323758E0
6.42700000000000138E9	1.04480536923014622E0
6.42799999999999994E9	1.04484677627248690E0
6.42899999999999938E9	1.04488820932510262E0
6.42999999999999972E9	1.04492966890499983E0
6.43100000000000005E9	1.04497115452483480E0
6.43200000000000038E9	1.04501266643814161E0
6.43299999999999983E9	1.04505420460121146E0
6.43400000000000016E9	1.04509576923008196E0
6.43499999999999961E9	1.04513736016673753E0
6.43599999999999994E9	1.04517897738223176E0
6.43700000000000028E9	1.04522062131228832E0
6.43799999999999972E9	1.04526229142479044E0
6.43900000000000006E9	1.04530398816983983E0
6.44000000000000039E9	1.04534571136787791E0
6.44099999999999984E9	1.04538746117082404E0
6.44200000000000017E9	1.04542923750549499E0
6.44299999999999962E9	1.04547104048659945E0
6.44399999999999995E9	1.04551287013077587E0
6.44500000000000028E9	1.04555472641996205E0
6.44600000000000062E9	1.04559660933438381E0
6.44700000000000006E9	1.04563851916688511E0
6.44799999999999862E9	1.04568045574783874E0
6.44899999999999984E9	1.04572241905269037E0
6.45000000000000018E9	1.04576440928006731E0
6.45100000000000051E9	1.04580642646194577E0
6.45200000000000085E9	1.04584847026906846E0
6.45300000000000029E9	1.04589054121811520E0
6.45399999999999885E9	1.04593263901760070E0
6.45500000000000007E9	1.04597476378644294E0
6.45600000000000041E9	1.04601691573571820E0
6.45700000000000074E9	1.04605909475848691E0
6.45800000000000018E9	1.04610130080392372E0
6.45900000000000052E9	1.04614353394756088E0
6.45999999999999908E9	1.04618579430385927E0
6.46100000000000030E9	1.04622808183733773E0
6.46200000000000063E9	1.04627039660274801E0
6.46299999999999919E9	1.04631273863651231E0
6.46400000000000041E9	1.04635510787852315E0
6.46500000000000075E9	1.04639750457050584E0
6.46599999999999930E9	1.04643992848110923E0
6.46700000000000053E9	1.04648237988650927E0
6.46799999999999908E9	1.04652485874239143E0
6.46899999999999942E9	1.04656736490839464E0
6.47000000000000064E9	1.04660989871463794E0
6.47100000000000097E9	1.04665245977440002E0
6.47199999999999953E9	1.04669504867623653E0
6.47299999999999898E9	1.04673766509036303E0
6.47399999999999931E9	1.04678030907774056E0
6.47499999999999964E9	1.04682298077350677E0
6.47600000000000087E9	1.04686567995537261E0
6.47700000000000120E9	1.04690840696397336E0
6.47799999999999976E9	1.04695116187365223E0
6.47899999999999920E9	1.04699394438682747E0
6.47999999999999954E9	1.04703675487397452E0
6.48099999999999987E9	1.04707959309117671E0
6.48200000000000109E9	1.04712245920236691E0
6.48299999999999965E9	1.04716535320451842E0
6.48399999999999999E9	1.04720827531724825E0
6.48499999999999943E9	1.04725122519289360E0
6.48599999999999977E9	1.04729420325964084E0
6.48700000000000010E9	1.04733720916634554E0
6.48799999999999955E9	1.04738024329986468E0
6.48899999999999988E9	1.04742330565029529E0
6.49000000000000021E9	1.04746639599483160E0
6.49099999999999966E9	1.04750951445350338E0
6.49199999999999999E9	1.04755266133259917E0
6.49299999999999944E9	1.04759583636945663E0
6.49399999999999977E9	1.04763903971881045E0
6.49500000000000011E9	1.04768227141771897E0
6.49600000000000044E9	1.04772553120247514E0
6.49699999999999989E9	1.04776881967434576E0
6.49799999999999933E9	1.04781213639809656E0
6.49899999999999967E9	1.04785548169038756E0
6.50000000000000000E9	1.04789885550973261E0
6.50100000000000033E9	1.04794225781034922E0
6.50200000000000067E9	1.04798568843513151E0
6.50300000000000011E9	1.04802914794284718E0
6.50399999999999956E9	1.04807263596412970E0
6.50499999999999989E9	1.04811615269749181E0
6.50600000000000023E9	1.04815969803677778E0
6.50700000000000056E9	1.04820327213892939E0
6.50800000000000001E9	1.04824687495255398E0
6.50900000000000034E9	1.04829050670777013E0
6.50999999999999979E9	1.04833416704945170E0
6.51100000000000012E9	1.04837785652605442E0
6.51200000000000045E9	1.04842157476080633E0
6.51299999999999990E9	1.04846532192303066E0
6.51400000000000023E9	1.04850909814411275E0
6.51500000000000057E9	1.04855290328799322E0
6.51600000000000001E9	1.04859673755830873E0
6.51700000000000035E9	1.04864060074178345E0
6.51799999999999891E9	1.04868449323101909E0
6.51900000000000013E9	1.04872841482796475E0
6.52000000000000046E9	1.04877236548513797E0
6.52100000000000080E9	1.04881634534594004E0
6.52200000000000024E9	1.04886035447479098E0
6.52299999999999880E9	1.04890439299256100E0
6.52399999999999913E9	1.04894846082800175E0
6.52500000000000036E9	1.04899255802468883E0
6.52600000000000069E9	1.04903668445254938E0
6.52700000000000102E9	1.04908084026450843E0
6.52800000000000047E9	1.04912502576719291E0
6.52899999999999903E9	1.04916924065651562E0
6.52999999999999936E9	1.04921348517647361E0
6.53100000000000058E9	1.04925775926998299E0
6.53200000000000092E9	1.04930206268378368E0
6.53299999999999947E9	1.04934639596597767E0
6.53400000000000070E9	1.04939075897668399E0
6.53499999999999925E9	1.04943515148084909E0
6.53599999999999959E9	1.04947957386940893E0
6.53700000000000081E9	1.04952402601899686E0
6.53799999999999937E9	1.04956850801367874E0
6.53899999999999970E9	1.04961301980362731E0
6.54000000000000092E9	1.04965756156636858E0
6.54099999999999948E9	1.04970213319242323E0
6.54199999999999982E9	1.04974673474203684E0
6.54299999999999926E9	1.04979136619784974E0
6.54399999999999959E9	1.04983602792575192E0
6.54499999999999993E9	1.04988071967575403E0
6.54600000000000115E9	1.04992544141029454E0
6.54699999999999971E9	1.04997019325743701E0
6.54799999999999915E9	1.05001497540867472E0
6.54899999999999949E9	1.05005978777933517E0
6.54999999999999982E9	1.05010463030721479E0
6.55100000000000016E9	1.05014950315886613E0
6.55200000000000138E9	1.05019440630378047E0
6.55299999999999994E9	1.05023933994458707E0
6.55399999999999938E9	1.05028430380274940E0
6.55499999999999972E9	1.05032929817212262E0
6.55600000000000005E9	1.05037432294357558E0
6.55700000000000038E9	1.05041937840815391E0
6.55799999999999983E9	1.05046446424511397E0
6.55900000000000016E9	1.05050958064860400E0
6.55999999999999961E9	1.05055472769433145E0
6.56099999999999994E9	1.05059990549920879E0
6.56200000000000028E9	1.05064511394575599E0
6.56299999999999972E9	1.05069035307030711E0
6.56400000000000006E9	1.05073562296397349E0
6.56500000000000039E9	1.05078092371842868E0
6.56599999999999984E9	1.05082625517307671E0
6.56700000000000017E9	1.05087161761023307E0
6.56799999999999962E9	1.05091701101822643E0
6.56899999999999995E9	1.05096243525495270E0
6.57000000000000028E9	1.05100789059627142E0
6.57100000000000062E9	1.05105337678162836E0
6.57200000000000006E9	1.05109889423693437E0
6.57299999999999862E9	1.05114444252492012E0
6.57399999999999984E9	1.05119002216809854E0
6.57500000000000018E9	1.05123563301649980E0
6.57600000000000051E9	1.05128127497096435E0
6.57700000000000085E9	1.05132694820733685E0
6.57800000000000029E9	1.05137265270137936E0
6.57899999999999885E9	1.05141838852870007E0
6.58000000000000007E9	1.05146415578121633E0
6.58100000000000041E9	1.05150995437543671E0
6.58200000000000074E9	1.05155578442015063E0
6.58300000000000018E9	1.05160164602392281E0
6.58400000000000052E9	1.05164753911808928E0
6.58499999999999908E9	1.05169346361484406E0
6.58600000000000030E9	1.05173941981222496E0
6.58700000000000063E9	1.05178540763770911E0
6.58799999999999919E9	1.05183142723150147E0
6.58900000000000041E9	1.05187747844310131E0
6.59000000000000075E9	1.05192356129342457E0
6.59099999999999930E9	1.05196967609320780E0
6.59200000000000053E9	1.05201582255153747E0
6.59299999999999908E9	1.05206200097684643E0
6.59399999999999942E9	1.05210821126853116E0
6.59500000000000064E9	1.05215445350130743E0
6.59600000000000097E9	1.05220072774575968E0
6.59699999999999953E9	1.05224703401522124E0
6.59799999999999898E9	1.05229337224330011E0
6.59899999999999931E9	1.05233974274996633E0
6.59999999999999964E9	1.05238614525412810E0
6.60100000000000087E9	1.05243257983872263E0
6.60200000000000120E9	1.05247904678381210E0
6.60299999999999976E9	1.05252554587963898E0
6.60399999999999920E9	1.05257207734335578E0
6.60499999999999954E9	1.05261864111807846E0
6.60599999999999987E9	1.05266523722709127E0
6.60700000000000109E9	1.05271186582205134E0
6.60799999999999965E9	1.05275852670844761E0
6.60899999999999999E9	1.05280522019478040E0
6.60999999999999943E9	1.05285194614001010E0
6.61099999999999977E9	1.05289870473301228E0
6.61200000000000010E9	1.05294549581198504E0
6.61299999999999955E9	1.05299231962004858E0
6.61399999999999988E9	1.05303917603191000E0
6.61500000000000021E9	1.05308606529051851E0
6.61599999999999966E9	1.05313298724592808E0
6.61699999999999999E9	1.05317994194335585E0
6.61799999999999944E9	1.05322692958335673E0
6.61899999999999977E9	1.05327395010919012E0
6.62000000000000011E9	1.05332100352345392E0
6.62100000000000044E9	1.05336808986552133E0
6.62199999999999989E9	1.05341520915551090E0
6.62299999999999933E9	1.05346236158530582E0
6.62399999999999967E9	1.05350954711135825E0
6.62500000000000000E9	1.05355676565216649E0
6.62600000000000033E9	1.05360401737841447E0
6.62700000000000067E9	1.05365130229928505E0
6.62800000000000011E9	1.05369862052469232E0
6.62899999999999956E9	1.05374597202568721E0
6.62999999999999989E9	1.05379335684844389E0
6.63100000000000023E9	1.05384077498128970E0
6.63200000000000056E9	1.05388822646661251E0
6.63300000000000001E9	1.05393571162220501E0
6.63400000000000034E9	1.05398323000047545E0
6.63499999999999979E9	1.05403078209376755E0
6.63600000000000012E9	1.05407836774227937E0
6.63700000000000045E9	1.05412598694680892E0
6.63799999999999990E9	1.05417363976169476E0
6.63900000000000023E9	1.05422132630177967E0
6.64000000000000057E9	1.05426904640424746E0
6.64100000000000001E9	1.05431680066700206E0
6.64200000000000035E9	1.05436458843859127E0
6.64299999999999891E9	1.05441241017664233E0
6.64400000000000013E9	1.05446026571588458E0
6.64500000000000046E9	1.05450815525757702E0
6.64600000000000080E9	1.05455607878790958E0
6.64700000000000024E9	1.05460403633141131E0
6.64799999999999880E9	1.05465202796858071E0
6.64899999999999913E9	1.05470005364329600E0
6.65000000000000036E9	1.05474811345332364E0
6.65100000000000069E9	1.05479620741604307E0
6.65200000000000102E9	1.05484433568648739E0
6.65300000000000047E9	1.05489249824092646E0
6.65399999999999903E9	1.05494069503520804E0
6.65499999999999936E9	1.05498892621769103E0
6.65600000000000058E9	1.05503719183998679E0
6.65700000000000092E9	1.05508549177633237E0
6.65799999999999947E9	1.05513382630725050E0
6.65900000000000070E9	1.05518219528343216E0
6.65999999999999925E9	1.05523059885077841E0
6.66099999999999959E9	1.05527903700861070E0
6.66200000000000081E9	1.05532750986203672E0
6.66299999999999937E9	1.05537601727388974E0
6.66399999999999970E9	1.05542455955783621E0
6.66500000000000092E9	1.05547313661403797E0
6.66599999999999948E9	1.05552174838257828E0
6.66699999999999982E9	1.05557039513200568E0
6.66799999999999926E9	1.05561907658357690E0
6.66899999999999959E9	1.05566779323802806E0
6.66999999999999993E9	1.05571654475536736E0
6.67100000000000115E9	1.05576533122340099E0
6.67199999999999971E9	1.05581415284673419E0
6.67299999999999915E9	1.05586300951311052E0
6.67399999999999949E9	1.05591190156340620E0
6.67499999999999982E9	1.05596082852889306E0
6.67600000000000016E9	1.05600979102182202E0
6.67700000000000138E9	1.05605878855136615E0
6.67799999999999994E9	1.05610782152870919E0
6.67899999999999938E9	1.05615688977780753E0
6.67999999999999972E9	1.05620599362747281E0
6.68100000000000005E9	1.05625513279738836E0
6.68200000000000038E9	1.05630430740085224E0
6.68299999999999983E9	1.05635351760454221E0
6.68400000000000016E9	1.05640276355888441E0
6.68499999999999961E9	1.05645204493753830E0
6.68599999999999994E9	1.05650136216020374E0
6.68700000000000028E9	1.05655071505635068E0
