time	Tran1.TRAN.Vout
8.59180865114205261E-8	-3.84088681906879659E-1
8.59879117038252971E-8	-3.05907175162145784E-1
8.60399865546627041E-8	-2.13835483116913494E-1
8.61011273848803071E-8	-9.28162051180175851E-2
8.61648418835772034E-8	7.33739783420377911E-2
8.62227124792940280E-8	1.71051670348208007E-1
8.62883295762086711E-8	2.47140487111040796E-1
8.63295606110456326E-8	2.75968040636222645E-1
8.64064826026156929E-8	2.32536650203665696E-1
8.65005094928119433E-8	1.92990541021305728E-1
8.66005094928119057E-8	9.71067133875161659E-2
8.67005094928119213E-8	-4.22360450955820976E-2
8.67860642888964762E-8	-1.14139163745743155E-1
8.68569204739710266E-8	-3.85027283990167213E-1
8.69266198939574863E-8	-3.47199149558923104E-1
8.69903276321439556E-8	-2.81409727086827610E-1
8.70446463807095405E-8	-1.69308891059371946E-1
8.71037753995138608E-8	-4.92572452392196691E-2
8.71614038744562336E-8	1.04755602264324299E-1
8.72276208101998307E-8	1.93104918262291658E-1
8.72854091099904394E-8	2.61574153400131015E-1
8.73303857836808817E-8	2.74151679511403179E-1
8.74200333857332090E-8	2.09766124737736925E-1
8.74863000043017358E-8	1.92913743667001603E-1
8.75863000043017337E-8	9.39259946484917130E-2
8.76855544339492710E-8	-4.41580001182798654E-2
8.77705542061573674E-8	-1.15756265100333944E-1
8.78423918304434537E-8	-3.89050474420359960E-1
8.79238207177060183E-8	-3.33263342473836710E-1
8.79815392984709987E-8	-2.67800382936782766E-1
8.80378816570494926E-8	-1.51199010555405655E-1
8.81048347413234190E-8	-2.00446902258639970E-3
8.81683028131579150E-8	1.45844096439365956E-1
8.82428137170620985E-8	2.31435494532057406E-1
8.82897742813068831E-8	2.74717984786436809E-1
8.83502408775772707E-8	2.52464789291860159E-1
8.84202416173739358E-8	2.02115864250295996E-1
8.85172213639684280E-8	1.61239663042824599E-1
8.86172213639684259E-8	2.23896051116874606E-2
8.87172213639684060E-8	-8.25727452754298952E-2
8.87801506039015464E-8	-1.99664771857227752E-1
8.88470712176003019E-8	-4.06936922044402749E-1
8.89229347027516859E-8	-3.20918310538545981E-1
8.89723673321873321E-8	-2.54102841165649718E-1
8.90384806614009072E-8	-1.20016980371410553E-1
8.91077269250713577E-8	5.26947126486284478E-2
8.91591278630948025E-8	1.54852862399171420E-1
8.92319782916736060E-8	2.38843079812571979E-1
8.92721046641413274E-8	2.74478647141586229E-1
8.93258325290493538E-8	2.58469791330860588E-1
8.94187437750437830E-8	1.99202887373578186E-1
8.95187437750437809E-8	1.41714233670079937E-1
8.96187437750437610E-8	-2.63754592817431410E-3
8.97186434758363838E-8	-9.16867533657349476E-2
8.97634910554582000E-8	-1.97837086765579229E-1
8.98214414248539228E-8	-4.05905527192616766E-1
8.98817312034415217E-8	-3.41815972131879642E-1
8.99273369586067872E-8	-3.01169997266420886E-1
8.99696772917956622E-8	-2.23719530831897284E-1
9.00368562875746292E-8	-9.07615799845832782E-2
9.00881675359596912E-8	4.44601639762143197E-2
9.01253104922488291E-8	1.29910899613174169E-1
9.01983036117400339E-8	2.16840208775534160E-1
9.02551108784269651E-8	2.74505864421532975E-1
9.03116483954514315E-8	2.56808468539695189E-1
9.04036990114131100E-8	1.99346907217326130E-1
9.05036990114130901E-8	1.40053307171673502E-1
9.06036990114130703E-8	-4.70655958061540325E-3
9.07036990114130504E-8	-9.31715164276473118E-2
9.07599098358289069E-8	-2.61681791951162213E-1
9.08219179248057173E-8	-4.01035359826796256E-1
9.08905963952476981E-8	-3.20574048365365183E-1
9.09389354722861576E-8	-2.54894193935656421E-1
9.10073090884518443E-8	-1.17009747108910966E-1
9.10700650040133652E-8	3.91596460583672279E-2
9.11176390672644487E-8	1.43357473560619830E-1
9.11885966606832987E-8	2.25681769409677457E-1
9.12405465250281544E-8	2.74906497242388603E-1
9.12986153397641154E-8	2.54662039362555337E-1
9.13686322830389841E-8	2.03460887531583667E-1
