time	Tran1.TRAN.VCC
3.33913342782995892E-8	8.00000000000000000E0
3.34538342782995635E-8	8.00000000000000000E0
3.35163342782995821E-8	8.00000000000000000E0
3.35788342782995741E-8	8.00000000000000000E0
3.36413342782995661E-8	8.00000000000000000E0
3.37038342782995670E-8	8.00000000000000000E0
3.37663342782995590E-8	8.00000000000000000E0
3.38288342782995599E-8	8.00000000000000000E0
3.38913342782995652E-8	8.00000000000000000E0
3.39538342782995528E-8	8.00000000000000000E0
3.40163342782995581E-8	8.00000000000000000E0
3.40788342782995546E-8	8.00000000000000000E0
3.41413342782995510E-8	8.00000000000000000E0
3.42038342782995430E-8	8.00000000000000000E0
3.42663342782995484E-8	8.00000000000000000E0
3.43288342782995537E-8	8.00000000000000000E0
3.43913342782995501E-8	8.00000000000000000E0
3.44538342782995377E-8	8.00000000000000000E0
3.45163342782995386E-8	8.00000000000000000E0
3.45788342782995484E-8	8.00000000000000000E0
3.46413342782995404E-8	8.00000000000000000E0
3.47038342782995279E-8	8.00000000000000000E0
3.47663342782995333E-8	8.00000000000000000E0
3.48288342782995297E-8	8.00000000000000000E0
3.48913342782995350E-8	8.00000000000000000E0
3.49538342782995226E-8	8.00000000000000000E0
3.50163342782995279E-8	8.00000000000000000E0
3.50788342782995244E-8	8.00000000000000000E0
3.51413342782995208E-8	8.00000000000000000E0
3.52038342782995262E-8	8.00000000000000000E0
3.52663342782995137E-8	8.00000000000000000E0
3.53288342782995191E-8	8.00000000000000000E0
3.53913342782995155E-8	8.00000000000000000E0
3.54538342782995075E-8	8.00000000000000000E0
3.55163342782995084E-8	8.00000000000000000E0
3.55788342782995093E-8	8.00000000000000000E0
3.56413342782995102E-8	8.00000000000000000E0
3.57038342782994977E-8	8.00000000000000000E0
3.57663342782994986E-8	8.00000000000000000E0
3.58288342782995040E-8	8.00000000000000000E0
3.58913342782995048E-8	8.00000000000000000E0
3.59538342782994924E-8	8.00000000000000000E0
3.60163342782994889E-8	8.00000000000000000E0
3.60788342782994986E-8	8.00000000000000000E0
3.61413342782994906E-8	8.00000000000000000E0
3.62038342782994915E-8	8.00000000000000000E0
3.62663342782994835E-8	8.00000000000000000E0
3.63288342782994933E-8	8.00000000000000000E0
3.63913342782994809E-8	8.00000000000000000E0
3.64538342782994818E-8	8.00000000000000000E0
3.65163342782994782E-8	8.00000000000000000E0
3.65788342782994880E-8	8.00000000000000000E0
3.66413342782994622E-8	8.00000000000000000E0
3.67038342782994764E-8	8.00000000000000000E0
3.67663342782994729E-8	8.00000000000000000E0
3.68288342782994693E-8	8.00000000000000000E0
3.68913342782994702E-8	8.00000000000000000E0
3.69538342782994622E-8	8.00000000000000000E0
3.70163342782994675E-8	8.00000000000000000E0
3.70788342782994640E-8	8.00000000000000000E0
3.71413342782994604E-8	8.00000000000000000E0
3.72038342782994569E-8	8.00000000000000000E0
3.72663342782994578E-8	8.00000000000000000E0
3.73288342782994498E-8	8.00000000000000000E0
3.73913342782994462E-8	8.00000000000000000E0
3.74538342782994471E-8	8.00000000000000000E0
3.75163342782994524E-8	8.00000000000000000E0
3.75788342782994444E-8	8.00000000000000000E0
3.76413342782994409E-8	8.00000000000000000E0
3.77038342782994373E-8	8.00000000000000000E0
3.77663342782994427E-8	8.00000000000000000E0
3.78288342782994436E-8	8.00000000000000000E0
3.78913342782994444E-8	8.00000000000000000E0
3.79538342782994320E-8	8.00000000000000000E0
3.80163342782994373E-8	8.00000000000000000E0
3.80788342782994338E-8	8.00000000000000000E0
3.81413342782994214E-8	8.00000000000000000E0
3.82038342782994267E-8	8.00000000000000000E0
3.82663342782994231E-8	8.00000000000000000E0
3.83288342782994285E-8	8.00000000000000000E0
3.83913342782994249E-8	8.00000000000000000E0
3.84538342782994125E-8	8.00000000000000000E0
3.85163342782994178E-8	8.00000000000000000E0
3.85788342782994143E-8	8.00000000000000000E0
3.86413342782994107E-8	8.00000000000000000E0
3.87038342782994027E-8	8.00000000000000000E0
3.87663342782994080E-8	8.00000000000000000E0
3.88288342782994134E-8	8.00000000000000000E0
3.88913342782994098E-8	8.00000000000000000E0
3.89538342782994018E-8	8.00000000000000000E0
3.90163342782993983E-8	8.00000000000000000E0
3.90788342782994036E-8	8.00000000000000000E0
3.91413342782993912E-8	8.00000000000000000E0
3.92038342782993876E-8	8.00000000000000000E0
3.92663342782993841E-8	8.00000000000000000E0
3.93288342782993983E-8	8.00000000000000000E0
3.93913342782993903E-8	8.00000000000000000E0
3.94538342782993823E-8	8.00000000000000000E0
3.95163342782993965E-8	8.00000000000000000E0
3.95788342782993974E-8	8.00000000000000000E0
3.96413342782993894E-8	8.00000000000000000E0
3.97038342782993769E-8	8.00000000000000000E0
3.97663342782993734E-8	8.00000000000000000E0
3.98288342782993743E-8	8.00000000000000000E0
3.98913342782993796E-8	8.00000000000000000E0
3.99538342782993716E-8	8.00000000000000000E0
4.00000000000000000E-8	8.00000000000000000E0


